oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	go_CC_count	go_CC_intersect_abc
383	YDL150W	YBR154C	YOR207C	p	p	1	nucleus
384	YDL153C	YCL059C	YJR002W	p	p	2	nucleolus; nucleus
385	YDL155W	YBL058W	YBR049C	tu	tu	1	nucleus
386	YDL156W	YAR007C	YMR106C	p	p	2	chromosome; nucleus
387	YDL156W	YAR007C	YNL031C	p	p	2	chromosome; nucleus
388	YDL165W	YCR093W	YAL021C	p	p	2	cytoplasm; nucleus
389	YDL165W	YCR093W	YDR443C	p	p	1	nucleus
390	YDL165W	YCR093W	YER068W	p	p	1	cytoplasm
391	YDL165W	YCR093W	YIL038C	p	p	1	cytoplasm
392	YDL165W	YCR093W	YNL025C	p	p	1	nucleus
393	YDL165W	YCR093W	YNR052C	p	p	1	cytoplasm
394	YDL165W	YCR093W	YPR072W	p	p	1	cytoplasm
395	YDL168W	YBR071W	YOR028C	tu	tu	1	cytoplasm
396	YDL190C	YCL008C	YLL039C	p	p	1	cytoplasm
397	YDL192W	YBR164C	YDL226C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
398	YDL192W	YBR164C	YER122C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
399	YDL203C	YBL105C	YHR030C	ku	kd	1	cytoplasm
400	YDL203C	YBL105C	YHR030C	ku	ku	1	cytoplasm
401	YDL203C	YBL105C	YJL095W	ku	kd	1	cytoplasm
402	YDL203C	YBL105C	YJL095W	ku	ku	1	cytoplasm
403	YDL203C	YBL105C	YJL095W	ku	p	1	cytoplasm
404	YDL203C	YBR200W	YJL095W	ku	ku	1	cytoplasm
405	YDL203C	YBR200W	YJL095W	ku	p	1	cytoplasm
406	YDL203C	YBR260C	YHR030C	ku	ku	1	cytoplasm
407	YDL203C	YBR260C	YJL095W	ku	ku	1	cytoplasm
408	YDL207W	YAR002W	YML103C	p	p	3	endomembrane system; membrane; nucleus
409	YDL207W	YAR002W	YMR047C	p	p	3	endomembrane system; membrane; nucleus
410	YDL207W	YBL079W	YDL116W	p	p	3	endomembrane system; membrane; nucleus
411	YDL207W	YBL079W	YGL092W	p	p	3	endomembrane system; membrane; nucleus
412	YDL207W	YBL079W	YJL061W	p	p	3	endomembrane system; membrane; nucleus
413	YDL207W	YBL079W	YKL068W	p	p	3	endomembrane system; membrane; nucleus
414	YDL207W	YBL079W	YMR047C	p	p	3	endomembrane system; membrane; nucleus
415	YDL207W	YCL039W	YMR047C	p	p	1	nucleus
416	YDL208W	YDL014W	YGL120C	p	p	1	nucleus
417	YDL208W	YDL014W	YHR072W-A	p	p	2	nucleolus; nucleus
418	YDL208W	YDL014W	YHR089C	p	p	2	nucleolus; nucleus
419	YDL208W	YDL014W	YLR175W	p	p	2	nucleolus; nucleus
420	YDL208W	YDL014W	YMR229C	p	p	2	nucleolus; nucleus
421	YDL209C	YBL074C	YER029C	p	p	1	nucleus
422	YDL209C	YBL074C	YER172C	p	p	1	nucleus
423	YDL209C	YBL074C	YGR074W	p	p	1	nucleus
424	YDL209C	YBL074C	YHR165C	p	p	1	nucleus
425	YDL209C	YBL074C	YKL173W	p	p	1	nucleus
426	YDL209C	YBL084C	YBR049C	tu	tu	1	nucleus
427	YDL212W	YBL105C	YMR149W	p	kd	2	cytoplasm; membrane
428	YDL212W	YBL105C	YMR149W	p	p	2	cytoplasm; membrane
429	YDL213C	YCL059C	YMR229C	p	p	2	nucleolus; nucleus
430	YDL213C	YCL059C	YPL217C	p	p	2	nucleolus; nucleus
431	YDL220C	YBR135W	YBR160W	ku	ku	1	nucleus
432	YDL220C	YBR135W	YBR160W	ku	p	1	nucleus
433	YDL220C	YBR135W	YBR160W	p	ku	1	nucleus
434	YDL220C	YBR135W	YBR160W	p	p	1	nucleus
435	YDL220C	YBR275C	YBL088C	ku	ku	1	nucleus
436	YDL220C	YCL061C	YBR136W	ku	ku	1	nucleus
437	YDL220C	YCL061C	YBR136W	p	ku	1	nucleus
438	YDL220C	YCL061C	YPL153C	ku	ku	1	nucleus
439	YDL220C	YCL061C	YPL153C	ku	p	1	nucleus
440	YDL225W	YBL061C	YNL233W	p	p	5	cell cortex; cellular bud; cytoplasm; cytoskeleton; site of polarized growth
441	YDL225W	YCL014W	YBR160W	ku	ku	4	cellular bud; cytoplasm; cytoskeleton; site of polarized growth
442	YDL225W	YCL014W	YBR160W	ku	p	4	cellular bud; cytoplasm; cytoskeleton; site of polarized growth
443	YDL225W	YCL014W	YDR510W	p	p	3	cell cortex; cytoplasm; cytoskeleton
444	YDL225W	YCL014W	YJR092W	p	p	5	cell cortex; cellular bud; cytoplasm; cytoskeleton; site of polarized growth
445	YDL225W	YCL014W	YPL153C	ku	ku	1	cytoplasm
446	YDL225W	YCL014W	YPL153C	ku	p	1	cytoplasm
447	YDL225W	YCL014W	YPL153C	p	ku	1	cytoplasm
448	YDL225W	YCL014W	YPL153C	p	p	1	cytoplasm
449	YDL225W	YCR002C	YDR507C	ku	ku	2	cellular bud; site of polarized growth
450	YDL225W	YCR002C	YDR507C	ku	p	2	cellular bud; site of polarized growth
451	YDL225W	YCR002C	YDR507C	p	ku	2	cellular bud; site of polarized growth
452	YDL225W	YCR002C	YDR507C	p	p	2	cellular bud; site of polarized growth
453	YDL225W	YCR002C	YDR510W	p	p	3	cell cortex; cytoplasm; cytoskeleton
454	YDL225W	YCR002C	YHR107C	p	p	6	cell cortex; cellular bud; cytoplasm; cytoskeleton; membrane; site of polarized growth
455	YDL225W	YCR002C	YJR076C	p	p	6	cell cortex; cellular bud; cytoplasm; cytoskeleton; membrane; site of polarized growth
456	YDL225W	YCR002C	YJR092W	p	p	5	cell cortex; cellular bud; cytoplasm; cytoskeleton; site of polarized growth
457	YDL225W	YCR002C	YLR314C	p	p	6	cell cortex; cellular bud; cytoplasm; cytoskeleton; membrane; site of polarized growth
458	YDL225W	YCR002C	YNL233W	p	p	5	cell cortex; cellular bud; cytoplasm; cytoskeleton; site of polarized growth
459	YDL225W	YCR002C	YNL298W	ku	ku	2	cellular bud; cytoplasm
460	YDL225W	YCR002C	YPL153C	ku	ku	1	cytoplasm
461	YDL225W	YCR002C	YPL153C	ku	p	1	cytoplasm
462	YDL225W	YCR002C	YPL153C	p	ku	1	cytoplasm
463	YDL225W	YCR002C	YPL153C	p	p	1	cytoplasm
464	YDL226C	YAL026C	YDL192W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
465	YDL232W	YBL105C	YEL002C	p	kd	2	cytoplasm; membrane
466	YDL232W	YBL105C	YEL002C	p	p	2	cytoplasm; membrane
467	YDL232W	YBL105C	YGL022W	p	kd	2	cytoplasm; membrane
468	YDL232W	YBL105C	YGL022W	p	p	2	cytoplasm; membrane
469	YDL232W	YBL105C	YJL002C	p	p	2	cytoplasm; membrane
470	YDL232W	YBL105C	YMR149W	p	kd	2	cytoplasm; membrane
471	YDL232W	YBL105C	YMR149W	p	p	2	cytoplasm; membrane
472	YDR013W	YAR007C	YBL023C	p	p	2	chromosome; nucleus
473	YDR013W	YBR136W	YGL201C	p	kd	1	nucleus
474	YDR013W	YBR136W	YJL090C	p	p	1	nucleus
475	YDR013W	YBR136W	YPR019W	p	kd	1	nucleus
476	YDR013W	YBR202W	YBL023C	p	p	2	chromosome; nucleus
477	YDR013W	YBR202W	YDR489W	p	p	2	chromosome; nucleus
478	YDR013W	YBR202W	YEL032W	p	p	2	chromosome; nucleus
479	YDR013W	YBR202W	YGL113W	p	p	2	chromosome; nucleus
480	YDR013W	YBR202W	YGL201C	p	p	2	chromosome; nucleus
481	YDR013W	YBR202W	YJL072C	p	p	2	chromosome; nucleus
482	YDR013W	YBR202W	YLR274W	p	p	2	chromosome; nucleus
483	YDR013W	YBR202W	YOL146W	p	p	2	chromosome; nucleus
484	YDR013W	YBR202W	YPR019W	p	p	2	chromosome; nucleus
485	YDR013W	YBR278W	YPR175W	p	p	2	chromosome; nucleus
486	YDR013W	YCL061C	YBL023C	p	p	2	chromosome; nucleus
487	YDR013W	YCL061C	YDR489W	p	p	2	chromosome; nucleus
488	YDR013W	YCL061C	YEL032W	p	p	2	chromosome; nucleus
489	YDR013W	YCL061C	YGL201C	p	p	2	chromosome; nucleus
490	YDR013W	YCL061C	YPR019W	p	p	2	chromosome; nucleus
491	YDR013W	YCL061C	YPR135W	p	p	2	chromosome; nucleus
492	YDR013W	YCL061C	YPR175W	p	p	2	chromosome; nucleus
493	YDR013W	YCR086W	YBR202W	p	p	2	chromosome; nucleus
494	YDR013W	YDL220C	YNL102W	p	p	2	chromosome; nucleus
495	YDR045C	YBR154C	YOR116C	p	p	1	nucleus
496	YDR045C	YBR154C	YOR207C	p	p	1	nucleus
497	YDR050C	YDL140C	YDR510W	p	p	1	cytoplasm
498	YDR054C	YBR135W	YLL039C	p	p	1	cytoplasm
499	YDR054C	YBR135W	YLR079W	p	p	2	cytoplasm; nucleus
500	YDR054C	YCL008C	YLL039C	p	p	1	cytoplasm
501	YDR062W	YBR058C-A	YMR296C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
502	YDR067C	YBR251W	YIL036W	tu	tu	1	cytoplasm
503	YDR076W	YAR002W	YPL153C	ku	ku	1	nucleus
504	YDR076W	YAR002W	YPL153C	p	ku	1	nucleus
505	YDR080W	YAL002W	YDL077C	p	p	2	cytoplasm; membrane
506	YDR080W	YAL002W	YDR495C	p	p	3	cytoplasm; cytoplasmic vesicle; endomembrane system
507	YDR080W	YAL002W	YLR148W	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
508	YDR080W	YAL002W	YLR396C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
509	YDR080W	YAL002W	YMR231W	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
510	YDR080W	YAL002W	YPL045W	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
511	YDR081C	YBR240C	YDL080C	p	p	1	nucleus
512	YDR086C	YBR171W	YLR378C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
513	YDR086C	YBR171W	YPL094C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
514	YDR086C	YDL232W	YEL002C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
515	YDR086C	YDL232W	YER087C-B	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
516	YDR086C	YDL232W	YLR378C	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
517	YDR086C	YDL232W	YMR149W	p	p	4	cytoplasm; endomembrane system; endoplasmic reticulum; membrane
518	YDR087C	YAL025C	YGR103W	p	p	2	nucleolus; nucleus
519	YDR087C	YAL025C	YHR066W	p	p	2	nucleolus; nucleus
520	YDR087C	YBR142W	YDL031W	p	p	2	nucleolus; nucleus
521	YDR087C	YBR142W	YMR229C	p	p	2	nucleolus; nucleus
522	YDR087C	YBR142W	YOR272W	p	p	2	nucleolus; nucleus
523	YDR087C	YBR142W	YPL093W	p	p	2	nucleolus; nucleus
524	YDR088C	YCR063W	YER013W	p	p	1	nucleus
525	YDR091C	YDL207W	YDR172W	p	p	1	cytoplasm
526	YDR092W	YBR179C	YLL039C	p	p	1	cytoplasm
527	YDR096W	YBR198C	YML114C	p	p	1	nucleus
528	YDR098C	YBL021C	YER174C	p	td	1	nucleus
529	YDR101C	YAL059W	YMR308C	p	p	1	nucleus
530	YDR101C	YBR160W	YOR098C	p	kd	1	nucleus
531	YDR101C	YCR072C	YER006W	p	p	2	nucleolus; nucleus
532	YDR101C	YCR072C	YER126C	p	p	1	nucleus
533	YDR101C	YCR072C	YGL099W	p	p	2	cytoplasm; ribosome
534	YDR101C	YCR072C	YGR245C	p	p	1	nucleus
535	YDR101C	YCR072C	YHR197W	p	p	2	cytoplasm; nucleus
536	YDR101C	YCR072C	YJL122W	p	p	3	cytoplasm; nucleus; ribosome
537	YDR101C	YCR072C	YKL009W	p	p	2	nucleolus; nucleus
538	YDR101C	YCR072C	YPL093W	p	p	2	nucleolus; nucleus
539	YDR113C	YBL023C	YBR160W	ku	ku	2	cytoplasm; nucleus
540	YDR113C	YBL023C	YBR160W	p	ku	2	cytoplasm; nucleus
541	YDR113C	YBL023C	YDL056W	tu	tu	1	nucleus
542	YDR113C	YDL101C	YBR136W	ku	ku	1	nucleus
543	YDR113C	YDL101C	YBR274W	ku	kd	1	nucleus
544	YDR113C	YDL101C	YBR274W	ku	ku	1	nucleus
545	YDR113C	YDL101C	YBR274W	p	kd	1	nucleus
546	YDR113C	YDL101C	YBR274W	p	ku	1	nucleus
547	YDR113C	YDL101C	YDL056W	tu	tu	1	nucleus
548	YDR113C	YDL101C	YLR182W	tu	tu	1	nucleus
549	YDR115W	YCR009C	YNL068C	tu	tu	1	cytoplasm
550	YDR123C	YCL029C	YBR160W	ku	ku	1	nucleus
551	YDR123C	YCL029C	YBR160W	p	ku	1	nucleus
552	YDR128W	YBL104C	YOL138C	p	p	3	cytoplasm; membrane; vacuole
553	YDR129C	YCR009C	YOR181W	p	p	4	cell cortex; cytoplasm; cytoskeleton; site of polarized growth
554	YDR130C	YCR086W	YFR028C	p	p	1	nucleus
555	YDR130C	YCR086W	YIR010W	p	p	2	chromosome; nucleus
556	YDR142C	YBR132C	YLR191W	p	p	1	cytoplasm
557	YDR142C	YDL078C	YDR244W	p	p	2	cytoplasm; peroxisome
558	YDR145W	YBR049C	YML114C	p	td	1	nucleus
559	YDR145W	YBR049C	YOL148C	p	td	1	nucleus
560	YDR145W	YBR049C	YPL011C	p	td	1	nucleus
561	YDR145W	YBR049C	YPL047W	p	td	1	nucleus
562	YDR145W	YBR231C	YLR399C	p	p	1	nucleus
563	YDR146C	YBL023C	YBR160W	ku	ku	2	cytoplasm; nucleus
564	YDR146C	YBL023C	YBR160W	p	ku	2	cytoplasm; nucleus
565	YDR146C	YBL084C	YBR160W	ku	ku	1	nucleus
566	YDR146C	YBL084C	YBR160W	p	ku	1	nucleus
567	YDR146C	YBL105C	YBR160W	ku	ku	2	cytoplasm; nucleus
568	YDR146C	YBL105C	YBR160W	ku	p	2	cytoplasm; nucleus
569	YDR146C	YBL105C	YBR160W	p	ku	2	cytoplasm; nucleus
570	YDR146C	YBL105C	YBR160W	p	p	2	cytoplasm; nucleus
571	YDR146C	YBL105C	YNL271C	td	kd	1	cytoplasm
572	YDR146C	YBR060C	YBR160W	ku	ku	1	nucleus
573	YDR146C	YBR060C	YBR160W	ku	p	1	nucleus
574	YDR146C	YBR060C	YBR160W	p	ku	1	nucleus
575	YDR146C	YBR060C	YBR160W	p	p	1	nucleus
576	YDR146C	YBR060C	YNL068C	tu	p	1	nucleus
577	YDR146C	YBR105C	YGL227W	td	p	1	cytoplasm
578	YDR146C	YBR105C	YMR043W	tu	tu	1	cytoplasm
579	YDR146C	YBR112C	YOR140W	td	p	1	nucleus
580	YDR146C	YBR202W	YMR043W	tu	tu	2	cytoplasm; nucleus
581	YDR148C	YBR221C	YFL018C	p	p	2	cytoplasm; mitochondrion
582	YDR148C	YCR079W	YIL131C	tu	tu	1	cytoplasm
583	YDR159W	YBL002W	YBR111W-A	p	p	1	nucleus
584	YDR159W	YBL079W	YMR047C	p	p	2	endomembrane system; nucleus
585	YDR159W	YBL079W	YOR098C	p	p	2	endomembrane system; nucleus
586	YDR159W	YBL084C	YBR160W	ku	ku	1	nucleus
587	YDR159W	YBR010W	YBR111W-A	p	p	1	nucleus
588	YDR159W	YBR010W	YDR448W	p	p	1	nucleus
589	YDR159W	YBR135W	YBR160W	ku	ku	1	nucleus
590	YDR159W	YBR135W	YBR160W	ku	p	1	nucleus
591	YDR159W	YCL011C	YDL084W	p	p	1	nucleus
592	YDR159W	YCL029C	YBR160W	ku	ku	1	nucleus
593	YDR162C	YAL020C	YKR048C	p	p	1	cytoplasm
594	YDR162C	YBR133C	YHL007C	p	p	1	cytoplasm
595	YDR162C	YBR133C	YLR113W	ku	ku	1	cytoplasm
596	YDR162C	YBR133C	YNL298W	ku	ku	1	cytoplasm
597	YDR162C	YBR133C	YNL298W	p	ku	1	cytoplasm
598	YDR162C	YBR200W	YHL007C	p	ku	1	cytoplasm
599	YDR162C	YBR200W	YHL007C	p	p	1	cytoplasm
600	YDR162C	YBR200W	YJL095W	ku	ku	1	cytoplasm
601	YDR162C	YBR200W	YJL095W	ku	p	1	cytoplasm
602	YDR162C	YBR200W	YJL095W	p	ku	1	cytoplasm
603	YDR162C	YBR200W	YJL095W	p	p	1	cytoplasm
604	YDR162C	YBR200W	YNL298W	ku	ku	1	cytoplasm
605	YDR162C	YBR200W	YNL298W	ku	p	1	cytoplasm
606	YDR162C	YBR200W	YNL298W	p	ku	1	cytoplasm
607	YDR162C	YBR200W	YNL298W	p	p	1	cytoplasm
608	YDR163W	YAL032C	YDL209C	p	p	1	nucleus
609	YDR163W	YAL032C	YPL213W	p	p	1	nucleus
610	YDR163W	YCR063W	YDL209C	p	p	1	nucleus
611	YDR163W	YDL043C	YPL213W	p	p	1	nucleus
612	YDR167W	YAL011W	YOL012C	p	p	1	nucleus
613	YDR167W	YAL013W	YDR207C	p	p	1	nucleus
614	YDR167W	YCR063W	YER013W	p	p	1	nucleus
615	YDR167W	YDL108W	YPL248C	p	kd	1	nucleus
616	YDR168W	YAL038W	YBR160W	ku	ku	1	cytoplasm
617	YDR168W	YAL038W	YBR160W	p	ku	1	cytoplasm
618	YDR168W	YBR133C	YLR113W	ku	ku	1	cytoplasm
619	YDR168W	YDL203C	YHR030C	ku	ku	1	cytoplasm
620	YDR168W	YDL229W	YMR186W	p	p	1	cytoplasm
621	YDR168W	YDL229W	YPL240C	p	p	1	cytoplasm
622	YDR170C	YAL026C	YDL192W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
623	YDR170C	YDL192W	YNL287W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
624	YDR172W	YAL036C	YAL005C	p	p	1	cytoplasm
625	YDR172W	YAL056W	YJL164C	ku	ku	1	cytoplasm
626	YDR172W	YAL056W	YKL166C	ku	ku	1	cytoplasm
627	YDR172W	YAL056W	YPL203W	ku	ku	1	cytoplasm
628	YDR172W	YAR002W	YAL005C	p	p	1	cytoplasm
629	YDR172W	YAR002W	YDL229W	p	p	1	cytoplasm
630	YDR172W	YAR002W	YER165W	p	p	1	cytoplasm
631	YDR172W	YBL026W	YOL149W	p	p	1	cytoplasm
632	YDR172W	YBR143C	YMR080C	p	p	1	cytoplasm
633	YDR176W	YBR095C	YPL181W	p	p	1	nucleus
634	YDR177W	YBR135W	YLL039C	p	p	1	cytoplasm
635	YDR180W	YDL003W	YFL008W	p	p	2	chromosome; nucleus
636	YDR180W	YDL003W	YIL026C	p	p	3	chromosome; cytoplasm; nucleus
637	YDR180W	YDL003W	YJL074C	p	p	2	chromosome; nucleus
638	YDR180W	YDL056W	YDL003W	p	td	1	nucleus
639	YDR180W	YDL056W	YIL026C	p	td	1	nucleus
640	YDR180W	YDL056W	YJL074C	p	td	1	nucleus
641	YDR180W	YDR014W	YIL026C	p	p	2	chromosome; nucleus
642	YDR189W	YBL050W	YKL196C	p	p	2	cytoplasm; membrane
643	YDR189W	YBL050W	YLR026C	p	p	2	cytoplasm; membrane
644	YDR189W	YBL050W	YLR078C	p	p	2	cytoplasm; membrane
645	YDR189W	YBL050W	YLR268W	p	p	2	cytoplasm; membrane
646	YDR189W	YDL145C	YIL004C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
647	YDR189W	YDL145C	YLR268W	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
648	YDR192C	YDL088C	YKL068W	p	p	3	endomembrane system; membrane; nucleus
649	YDR192C	YDL088C	YLR347C	p	p	3	endomembrane system; membrane; nucleus
650	YDR192C	YDL088C	YMR047C	p	p	3	endomembrane system; membrane; nucleus
651	YDR192C	YDL207W	YDL116W	p	p	3	endomembrane system; membrane; nucleus
652	YDR192C	YDL207W	YER107C	p	p	3	endomembrane system; membrane; nucleus
653	YDR192C	YDL207W	YGL092W	p	p	3	endomembrane system; membrane; nucleus
654	YDR192C	YDL207W	YGR119C	p	p	3	endomembrane system; membrane; nucleus
655	YDR192C	YDL207W	YKL057C	p	p	3	endomembrane system; membrane; nucleus
656	YDR192C	YDL207W	YKL068W	p	p	3	endomembrane system; membrane; nucleus
657	YDR192C	YDL207W	YKR082W	p	p	3	endomembrane system; membrane; nucleus
658	YDR192C	YDL207W	YMR047C	p	p	3	endomembrane system; membrane; nucleus
659	YDR192C	YDL207W	YMR255W	p	p	3	endomembrane system; membrane; nucleus
660	YDR192C	YDL207W	YOR204W	p	p	1	nucleus
661	YDR195W	YCR053W	YKL112W	tu	tu	1	nucleus
662	YDR195W	YDL070W	YKL112W	tu	tu	1	nucleus
663	YDR195W	YDL140C	YDR301W	p	p	2	cytoplasm; nucleus
664	YDR195W	YDL140C	YLR115W	p	p	1	nucleus
665	YDR195W	YDL140C	YMR061W	p	p	2	cytoplasm; nucleus
666	YDR195W	YDL140C	YNL222W	p	p	1	nucleus
667	YDR207C	YAR002W	YAL005C	td	p	1	nucleus
668	YDR207C	YBR211C	YKL112W	tu	tu	1	nucleus
669	YDR207C	YBR211C	YLR315W	td	p	1	chromosome
670	YDR207C	YBR211C	YPL018W	td	p	2	chromosome; nucleus
671	YDR207C	YBR245C	YLR095C	td	p	1	nucleus
672	YDR207C	YBR245C	YOR304W	p	p	1	nucleus
673	YDR207C	YCL029C	YJL106W	td	ku	1	nucleus
674	YDR207C	YDL020C	YAL005C	td	td	1	nucleus
675	YDR207C	YDL020C	YGL033W	td	td	1	nucleus
676	YDR207C	YDL020C	YIL075C	td	p	1	nucleus
677	YDR207C	YDL020C	YIL075C	td	td	1	nucleus
678	YDR207C	YDL020C	YKL015W	td	td	1	nucleus
679	YDR207C	YDL020C	YNL155W	td	td	1	nucleus
680	YDR207C	YDL028C	YIL144W	td	kd	2	chromosome; nucleus
681	YDR207C	YDL028C	YIL144W	td	p	2	chromosome; nucleus
682	YDR207C	YDL070W	YKL112W	tu	tu	1	nucleus
683	YDR207C	YDL101C	YBR136W	td	ku	1	nucleus
684	YDR207C	YDL101C	YML058W	td	kd	1	nucleus
685	YDR207C	YDL101C	YML058W	td	p	1	nucleus
686	YDR207C	YDL190C	YKL112W	tu	tu	1	nucleus
687	YDR212W	YDL029W	YFL010C	p	p	1	cytoplasm
688	YDR212W	YDL029W	YLR429W	p	p	1	cytoplasm
689	YDR212W	YDL143W	YJL008C	p	p	1	cytoplasm
690	YDR212W	YDL143W	YJL014W	p	p	1	cytoplasm
691	YDR217C	YBL023C	YBR160W	ku	ku	1	nucleus
692	YDR217C	YBL023C	YBR160W	p	ku	1	nucleus
693	YDR217C	YCL061C	YBR136W	ku	ku	1	nucleus
694	YDR217C	YCL061C	YPL153C	ku	ku	1	nucleus
695	YDR217C	YCL061C	YPL153C	ku	p	1	nucleus
696	YDR217C	YCL061C	YPL153C	p	ku	1	nucleus
697	YDR217C	YCL061C	YPL153C	p	p	1	nucleus
698	YDR217C	YDL102W	YPL153C	ku	ku	1	nucleus
699	YDR217C	YDL102W	YPL153C	p	ku	1	nucleus
700	YDR217C	YDR013W	YJL090C	p	p	2	chromosome; nucleus
701	YDR225W	YBL003C	YBL002W	p	p	2	chromosome; nucleus
702	YDR225W	YBL003C	YBL046W	p	p	1	nucleus
703	YDR225W	YBL003C	YBR009C	p	p	2	chromosome; nucleus
704	YDR225W	YBL003C	YBR010W	p	p	2	chromosome; nucleus
705	YDR225W	YBL003C	YBR089C-A	p	p	1	nucleus
706	YDR225W	YBL003C	YDR075W	p	p	2	chromosome; nucleus
707	YDR225W	YBL003C	YDR224C	p	p	2	chromosome; nucleus
708	YDR225W	YBL003C	YER111C	tu	tu	2	chromosome; nucleus
709	YDR225W	YBL003C	YFL024C	p	p	1	nucleus
710	YDR225W	YBL003C	YGL150C	p	p	2	chromosome; nucleus
711	YDR225W	YBL003C	YGL241W	p	p	1	nucleus
712	YDR225W	YBL003C	YGR252W	p	p	2	chromosome; nucleus
713	YDR225W	YBL003C	YGR275W	p	p	1	nucleus
714	YDR225W	YBL003C	YJL081C	p	p	2	chromosome; nucleus
715	YDR225W	YBL003C	YKL139W	ku	ku	1	nucleus
716	YDR225W	YBL003C	YKL139W	p	ku	1	nucleus
717	YDR225W	YBL003C	YLR442C	p	p	2	chromosome; nucleus
718	YDR225W	YBL003C	YNL030W	p	p	2	chromosome; nucleus
719	YDR225W	YBL003C	YNL031C	p	p	2	chromosome; nucleus
720	YDR225W	YBL003C	YNL201C	p	p	2	chromosome; nucleus
721	YDR225W	YBL003C	YOR244W	p	p	2	chromosome; nucleus
722	YDR225W	YBL008W	YBR009C	p	p	2	chromosome; nucleus
723	YDR225W	YBL008W	YBR009C	p	td	2	chromosome; nucleus
724	YDR225W	YBL008W	YBR010W	p	p	2	chromosome; nucleus
725	YDR225W	YBL008W	YBR010W	p	td	2	chromosome; nucleus
726	YDR225W	YBL008W	YBR289W	p	p	1	nucleus
727	YDR225W	YBL008W	YDR224C	p	td	2	chromosome; nucleus
728	YDR225W	YBL008W	YJR140C	tu	p	1	nucleus
729	YDR225W	YBL008W	YNL030W	p	td	2	chromosome; nucleus
730	YDR225W	YBL008W	YNL031C	p	td	2	chromosome; nucleus
731	YDR225W	YBL008W	YOR038C	tu	p	1	nucleus
732	YDR225W	YBL097W	YDR510W	p	p	2	chromosome; nucleus
733	YDR225W	YBR060C	YIL131C	tu	p	1	nucleus
734	YDR225W	YBR060C	YML065W	p	p	2	chromosome; nucleus
735	YDR225W	YBR215W	YBL008W	tu	p	1	nucleus
736	YDR225W	YBR215W	YDR510W	p	p	1	nucleus
737	YDR225W	YBR215W	YJR140C	tu	p	1	nucleus
738	YDR225W	YBR215W	YOR038C	tu	p	1	nucleus
739	YDR225W	YCL061C	YBR136W	ku	ku	1	nucleus
740	YDR225W	YCL061C	YLR182W	tu	tu	1	nucleus
741	YDR226W	YAL038W	YDR510W	p	p	1	cytoplasm
742	YDR231C	YBR011C	YBR109C	p	p	1	cytoplasm
743	YDR235W	YBR119W	YGR013W	p	p	1	nucleus
744	YDR235W	YBR119W	YHR086W	p	p	1	nucleus
745	YDR235W	YBR119W	YPL213W	p	p	1	nucleus
746	YDR235W	YDL043C	YPL213W	p	p	1	nucleus
747	YDR238C	YDL137W	YDL192W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
748	YDR238C	YDL145C	YFR051C	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
749	YDR238C	YDL145C	YGL137W	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
750	YDR238C	YDL145C	YIL076W	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
751	YDR238C	YDL145C	YLR268W	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
752	YDR238C	YDL145C	YML067C	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
753	YDR238C	YDL145C	YNL287W	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
754	YDR238C	YDL145C	YPL010W	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
755	YDR240C	YBR119W	YGR013W	p	p	1	nucleus
756	YDR240C	YBR119W	YHR086W	p	p	1	nucleus
757	YDR240C	YBR119W	YIL061C	p	p	1	nucleus
758	YDR240C	YBR119W	YKL074C	p	p	1	nucleus
759	YDR240C	YBR119W	YPL213W	p	p	1	nucleus
760	YDR240C	YDL043C	YKL074C	p	p	1	nucleus
