oln_id_a	oln_id_b	interaction_type	interaction_type_abbrev
YMR032W	YGR092W	kinase-substrate up	ku
YMR032W	YKL101W	kinase-substrate up	ku
YMR032W	YMR001C	kinase-substrate up	ku
YMR032W	YPR111W	kinase-substrate up	ku
YMR033W	YBR160W	kinase-substrate up	ku
YMR033W	YJL106W	kinase-substrate up	ku
YMR036C	YBL105C	kinase-substrate up	ku
YMR036C	YBR160W	kinase-substrate up	ku
YMR036C	YER123W	kinase-substrate up	ku
YMR036C	YHL007C	kinase-substrate up	ku
YMR036C	YHR030C	kinase-substrate up	ku
YMR036C	YHR135C	kinase-substrate up	ku
YMR036C	YIL035C	kinase-substrate up	ku
YMR036C	YJL187C	kinase-substrate up	ku
YMR036C	YKL101W	kinase-substrate up	ku
YMR036C	YMR001C	kinase-substrate up	ku
YMR036C	YMR216C	kinase-substrate up	ku
YMR036C	YNL154C	kinase-substrate up	ku
YMR036C	YNL298W	kinase-substrate up	ku
YMR036C	YNL307C	kinase-substrate up	ku
YMR036C	YOR061W	kinase-substrate up	ku
YMR036C	YPR161C	kinase-substrate up	ku
YMR037C	YDR477W	kinase-substrate up	ku
YMR037C	YFL033C	kinase-substrate up	ku
YMR037C	YJL141C	kinase-substrate up	ku
YMR037C	YJL164C	kinase-substrate up	ku
YMR037C	YKL166C	kinase-substrate up	ku
YMR037C	YPL042C	kinase-substrate up	ku
YMR037C	YPL203W	kinase-substrate up	ku
YMR039C	YJL128C	kinase-substrate up	ku
YMR039C	YLR113W	kinase-substrate up	ku
YMR043W	YIL147C	kinase-substrate up	ku
YMR053C	YJL164C	kinase-substrate up	ku
YMR053C	YKL166C	kinase-substrate up	ku
YMR053C	YPL203W	kinase-substrate up	ku
YMR055C	YMR001C	kinase-substrate up	ku
YMR055C	YNL298W	kinase-substrate up	ku
YMR055C	YOR233W	kinase-substrate up	ku
YMR058W	YPL203W	kinase-substrate up	ku
YMR070W	YAL017W	kinase-substrate up	ku
YMR070W	YLR113W	kinase-substrate up	ku
YMR076C	YMR001C	kinase-substrate up	ku
YMR079W	YNL298W	kinase-substrate up	ku
YMR104C	YDR490C	kinase-substrate up	ku
YMR104C	YGR086C	kinase-substrate down	kd
YMR104C	YKL126W	kinase-substrate down	kd
YMR104C	YKL126W	kinase-substrate up	ku
YMR104C	YKL203C	kinase-substrate up	ku
YMR104C	YMR109W	kinase-substrate down	kd
YMR104C	YOL139C	kinase-substrate down	kd
YMR109W	YDR490C	kinase-substrate up	ku
YMR109W	YJL095W	kinase-substrate up	ku
YMR109W	YMR104C	kinase-substrate up	ku
YMR109W	YOL100W	kinase-substrate up	ku
YMR109W	YOR061W	kinase-substrate up	ku
YMR116C	YHR030C	kinase-substrate up	ku
YMR117C	YDL028C	kinase-substrate up	ku
YMR129W	YBR160W	kinase-substrate up	ku
YMR133W	YBL088C	kinase-substrate up	ku
YMR133W	YBR136W	kinase-substrate up	ku
YMR139W	YCL032W	kinase-substrate down	kd
YMR139W	YDR207C	kinase-substrate down	kd
YMR139W	YER099C	kinase-substrate down	kd
YMR139W	YGL144C	kinase-substrate down	kd
YMR139W	YHL011C	kinase-substrate down	kd
YMR139W	YJR094C	kinase-substrate down	kd
YMR139W	YKR048C	kinase-substrate down	kd
YMR139W	YLR258W	kinase-substrate down	kd
YMR139W	YNL307C	kinase-substrate up	ku
YMR139W	YOL061W	kinase-substrate down	kd
YMR139W	YOR028C	kinase-substrate down	kd
YMR139W	YPL155C	kinase-substrate down	kd
YMR140W	YDR477W	kinase-substrate up	ku
YMR149W	YBL105C	kinase-substrate up	ku
YMR153W	YBL016W	kinase-substrate up	ku
YMR153W	YBR160W	kinase-substrate up	ku
YMR153W	YER123W	kinase-substrate up	ku
YMR153W	YHL007C	kinase-substrate up	ku
YMR153W	YHR135C	kinase-substrate up	ku
YMR153W	YJL164C	kinase-substrate up	ku
YMR153W	YJL165C	kinase-substrate up	ku
YMR153W	YJR059W	kinase-substrate up	ku
YMR153W	YNL154C	kinase-substrate up	ku
YMR153W	YPL204W	kinase-substrate up	ku
YMR165C	YBR160W	kinase-substrate up	ku
YMR165C	YDR477W	kinase-substrate up	ku
YMR165C	YPL031C	kinase-substrate up	ku
YMR169C	YLR113W	kinase-substrate up	ku
YMR172W	YLR113W	kinase-substrate up	ku
YMR172W	YNR031C	kinase-substrate up	ku
YMR186W	YBR160W	kinase-substrate up	ku
YMR186W	YJL187C	kinase-substrate up	ku
YMR190C	YBR136W	kinase-substrate up	ku
YMR190C	YBR160W	kinase-substrate up	ku
YMR190C	YJL106W	kinase-substrate up	ku
YMR190C	YPL153C	kinase-substrate up	ku
YMR196W	YJL164C	kinase-substrate up	ku
YMR199W	YBL016W	kinase-substrate up	ku
YMR199W	YBL105C	kinase-substrate up	ku
YMR199W	YBR160W	kinase-substrate up	ku
YMR199W	YPL031C	kinase-substrate up	ku
YMR205C	YDR477W	kinase-substrate up	ku
YMR216C	YCL011C	kinase-substrate down	kd
YMR216C	YDL160C	kinase-substrate down	kd
YMR216C	YDR432W	kinase-substrate down	kd
YMR216C	YDR516C	kinase-substrate down	kd
YMR216C	YGL181W	kinase-substrate down	kd
YMR216C	YJL129C	kinase-substrate down	kd
YMR216C	YJR059W	kinase-substrate down	kd
YMR216C	YJR059W	kinase-substrate up	ku
YMR216C	YJR066W	kinase-substrate up	ku
YMR216C	YKR050W	kinase-substrate down	kd
YMR216C	YML016C	kinase-substrate down	kd
YMR216C	YMR036C	kinase-substrate down	kd
YMR216C	YNL004W	kinase-substrate down	kd
YMR216C	YNL027W	kinase-substrate down	kd
YMR216C	YNL251C	kinase-substrate down	kd
YMR216C	YOR160W	kinase-substrate down	kd
YMR219W	YPL153C	kinase-substrate up	ku
YMR224C	YBR136W	kinase-substrate up	ku
YMR229C	YJL095W	kinase-substrate up	ku
YMR229C	YKL171W	kinase-substrate up	ku
YMR232W	YNL298W	kinase-substrate up	ku
YMR238W	YHR030C	kinase-substrate up	ku
YMR243C	YLR248W	kinase-substrate up	ku
YMR273C	YAL017W	kinase-substrate up	ku
YMR273C	YBR160W	kinase-substrate up	ku
YMR273C	YHR030C	kinase-substrate up	ku
YMR273C	YKL101W	kinase-substrate up	ku
YMR273C	YNL307C	kinase-substrate up	ku
YMR276W	YBL105C	kinase-substrate up	ku
YMR276W	YHR030C	kinase-substrate up	ku
YMR280C	YDR477W	kinase-substrate up	ku
YMR290C	YJL164C	kinase-substrate up	ku
YMR291W	YBR160W	kinase-substrate up	ku
YMR291W	YGL253W	kinase-substrate down	kd
YMR291W	YPL019C	kinase-substrate down	kd
YMR295C	YHR030C	kinase-substrate up	ku
YMR295C	YJL095W	kinase-substrate up	ku
YMR295C	YJL187C	kinase-substrate up	ku
YMR295C	YNL298W	kinase-substrate up	ku
YMR295C	YOR231W	kinase-substrate up	ku
YMR307W	YHR030C	kinase-substrate up	ku
YMR307W	YJL095W	kinase-substrate up	ku
YMR311C	YPL031C	kinase-substrate up	ku
YNL004W	YKL139W	kinase-substrate up	ku
YNL004W	YMR216C	kinase-substrate up	ku
YNL006W	YJR066W	kinase-substrate up	ku
YNL006W	YKL203C	kinase-substrate up	ku
YNL014W	YJR066W	kinase-substrate up	ku
YNL020C	YBL007C	kinase-substrate down	kd
YNL020C	YBL047C	kinase-substrate down	kd
YNL020C	YBR234C	kinase-substrate down	kd
YNL020C	YCR088W	kinase-substrate down	kd
YNL020C	YDR099W	kinase-substrate down	kd
YNL020C	YER155C	kinase-substrate down	kd
YNL020C	YGR167W	kinase-substrate down	kd
YNL020C	YGR241C	kinase-substrate down	kd
YNL020C	YIR006C	kinase-substrate down	kd
YNL020C	YLR337C	kinase-substrate down	kd
YNL020C	YNL106C	kinase-substrate down	kd
YNL020C	YNL243W	kinase-substrate down	kd
YNL020C	YNL271C	kinase-substrate down	kd
YNL025C	YDL108W	kinase-substrate up	ku
YNL025C	YDR477W	kinase-substrate up	ku
YNL025C	YHR030C	kinase-substrate up	ku
YNL025C	YJL095W	kinase-substrate up	ku
YNL025C	YPL031C	kinase-substrate up	ku
YNL025C	YPL042C	kinase-substrate up	ku
YNL027W	YDR477W	kinase-substrate up	ku
YNL027W	YJL164C	kinase-substrate up	ku
YNL027W	YMR216C	kinase-substrate up	ku
YNL027W	YPL204W	kinase-substrate up	ku
YNL030W	YDR523C	kinase-substrate up	ku
YNL031C	YDR477W	kinase-substrate up	ku
YNL031C	YPL153C	kinase-substrate up	ku
YNL042W	YBR160W	kinase-substrate up	ku
YNL053W	YBL016W	kinase-substrate up	ku
YNL053W	YDL159W	kinase-substrate up	ku
YNL053W	YHR030C	kinase-substrate up	ku
YNL053W	YJL095W	kinase-substrate up	ku
YNL053W	YJL128C	kinase-substrate up	ku
YNL053W	YOR231W	kinase-substrate up	ku
YNL058C	YBR160W	kinase-substrate up	ku
YNL058C	YHR030C	kinase-substrate up	ku
YNL059C	YJL106W	kinase-substrate up	ku
YNL068C	YBR160W	kinase-substrate up	ku
YNL068C	YMR001C	kinase-substrate up	ku
YNL076W	YJR066W	kinase-substrate up	ku
YNL084C	YIL095W	kinase-substrate up	ku
YNL084C	YKL166C	kinase-substrate up	ku
YNL088W	YBL105C	kinase-substrate up	ku
YNL098C	YHR205W	kinase-substrate up	ku
YNL098C	YJL128C	kinase-substrate up	ku
YNL098C	YJL141C	kinase-substrate up	ku
YNL098C	YJL164C	kinase-substrate up	ku
YNL098C	YJR066W	kinase-substrate up	ku
YNL098C	YKL166C	kinase-substrate up	ku
YNL098C	YPL203W	kinase-substrate up	ku
YNL098C	YPL209C	kinase-substrate up	ku
YNL102W	YBR160W	kinase-substrate up	ku
YNL102W	YKL139W	kinase-substrate up	ku
YNL102W	YPL153C	kinase-substrate up	ku
YNL106C	YIL095W	kinase-substrate up	ku
YNL106C	YNL020C	kinase-substrate up	ku
YNL107W	YLR113W	kinase-substrate up	ku
YNL112W	YKL101W	kinase-substrate up	ku
YNL116W	YNL298W	kinase-substrate up	ku
YNL126W	YBR160W	kinase-substrate up	ku
YNL126W	YDL028C	kinase-substrate up	ku
YNL154C	YBR021W	kinase-substrate down	kd
YNL154C	YCL032W	kinase-substrate down	kd
YNL154C	YDL226C	kinase-substrate down	kd
YNL154C	YDR028C	kinase-substrate down	kd
YNL154C	YEL062W	kinase-substrate down	kd
YNL154C	YER123W	kinase-substrate down	kd
YNL154C	YER123W	kinase-substrate up	ku
YNL154C	YFR029W	kinase-substrate down	kd
YNL154C	YGL008C	kinase-substrate down	kd
YNL154C	YGL190C	kinase-substrate down	kd
YNL154C	YHR107C	kinase-substrate down	kd
YNL154C	YHR135C	kinase-substrate down	kd
YNL154C	YHR135C	kinase-substrate up	ku
YNL154C	YMR036C	kinase-substrate down	kd
YNL154C	YMR153W	kinase-substrate down	kd
YNL154C	YOR014W	kinase-substrate down	kd
YNL157W	YFL033C	kinase-substrate up	ku
YNL160W	YHR030C	kinase-substrate up	ku
YNL161W	YCL051W	kinase-substrate down	kd
YNL161W	YDR293C	kinase-substrate down	kd
YNL161W	YER032W	kinase-substrate down	kd
YNL161W	YER033C	kinase-substrate down	kd
YNL161W	YER124C	kinase-substrate down	kd
YNL161W	YFL005W	kinase-substrate down	kd
YNL161W	YFL034C-B	kinase-substrate down	kd
YNL161W	YGL038C	kinase-substrate down	kd
YNL161W	YHR102W	kinase-substrate down	kd
YNL161W	YHR102W	kinase-substrate up	ku
YNL161W	YIL123W	kinase-substrate down	kd
YNL161W	YIL129C	kinase-substrate down	kd
YNL161W	YJR092W	kinase-substrate down	kd
YNL161W	YKL189W	kinase-substrate down	kd
YNL161W	YLR120C	kinase-substrate down	kd
YNL161W	YLR131C	kinase-substrate down	kd
YNL161W	YLR286C	kinase-substrate down	kd
YNL161W	YNL161W	kinase-substrate down	kd
YNL161W	YNL161W	kinase-substrate up	ku
YNL161W	YNL272C	kinase-substrate down	kd
YNL161W	YOL004W	kinase-substrate down	kd
YNL161W	YOL036W	kinase-substrate down	kd
YNL161W	YOR353C	kinase-substrate down	kd
YNL166C	YAR019C	kinase-substrate up	ku
YNL166C	YDR507C	kinase-substrate up	ku
YNL166C	YHR030C	kinase-substrate up	ku
YNL166C	YJL095W	kinase-substrate up	ku
YNL167C	YHR205W	kinase-substrate up	ku
YNL167C	YLR113W	kinase-substrate up	ku
YNL172W	YMR001C	kinase-substrate up	ku
YNL175C	YDL025C	kinase-substrate up	ku
YNL178W	YPL204W	kinase-substrate up	ku
YNL180C	YHR030C	kinase-substrate up	ku
YNL180C	YJL095W	kinase-substrate up	ku
YNL180C	YNL183C	kinase-substrate up	ku
YNL183C	YDR477W	kinase-substrate up	ku
YNL183C	YJR066W	kinase-substrate down	kd
YNL183C	YJR066W	kinase-substrate up	ku
YNL183C	YKL203C	kinase-substrate down	kd
YNL183C	YKL203C	kinase-substrate up	ku
YNL183C	YNL180C	kinase-substrate down	kd
YNL183C	YNL183C	kinase-substrate down	kd
YNL183C	YNL183C	kinase-substrate up	ku
YNL188W	YBL105C	kinase-substrate up	ku
YNL188W	YHR030C	kinase-substrate up	ku
YNL188W	YJL095W	kinase-substrate up	ku
YNL189W	YIL035C	kinase-substrate up	ku
YNL189W	YMR001C	kinase-substrate up	ku
YNL189W	YOR061W	kinase-substrate up	ku
YNL197C	YJL164C	kinase-substrate up	ku
YNL207W	YBR247C	kinase-substrate down	kd
YNL207W	YDL060W	kinase-substrate down	kd
YNL207W	YKL143W	kinase-substrate down	kd
YNL207W	YPL266W	kinase-substrate down	kd
YNL209W	YDR477W	kinase-substrate up	ku
YNL222W	YDL108W	kinase-substrate up	ku
YNL225C	YBR160W	kinase-substrate up	ku
YNL225C	YMR001C	kinase-substrate up	ku
YNL227C	YKL166C	kinase-substrate up	ku
YNL229C	YJR066W	kinase-substrate up	ku
YNL229C	YKL171W	kinase-substrate up	ku
YNL229C	YKL203C	kinase-substrate up	ku
YNL233W	YBR160W	kinase-substrate up	ku
YNL233W	YKL101W	kinase-substrate up	ku
YNL233W	YNL298W	kinase-substrate up	ku
YNL233W	YPL031C	kinase-substrate up	ku
YNL236W	YDR477W	kinase-substrate up	ku
YNL242W	YGL180W	kinase-substrate up	ku
YNL243W	YIL095W	kinase-substrate up	ku
YNL243W	YNL020C	kinase-substrate up	ku
YNL243W	YNL298W	kinase-substrate up	ku
YNL251C	YMR216C	kinase-substrate up	ku
YNL257C	YBR160W	kinase-substrate up	ku
YNL257C	YDR477W	kinase-substrate up	ku
YNL271C	YBL016W	kinase-substrate up	ku
YNL271C	YBL105C	kinase-substrate up	ku
YNL271C	YBR160W	kinase-substrate up	ku
YNL271C	YHL007C	kinase-substrate up	ku
YNL271C	YIL095W	kinase-substrate up	ku
YNL271C	YJL095W	kinase-substrate up	ku
YNL271C	YJL106W	kinase-substrate up	ku
YNL271C	YMR001C	kinase-substrate up	ku
YNL271C	YNL020C	kinase-substrate up	ku
YNL272C	YDR477W	kinase-substrate up	ku
YNL272C	YGL180W	kinase-substrate up	ku
YNL272C	YJL187C	kinase-substrate up	ku
YNL272C	YLR096W	kinase-substrate up	ku
YNL272C	YNL161W	kinase-substrate up	ku
YNL278W	YBR160W	kinase-substrate up	ku
YNL278W	YHR030C	kinase-substrate up	ku
YNL278W	YKL048C	kinase-substrate up	ku
YNL278W	YKL101W	kinase-substrate up	ku
YNL287W	YIL095W	kinase-substrate up	ku
YNL289W	YBR160W	kinase-substrate up	ku
YNL289W	YHR030C	kinase-substrate up	ku
YNL289W	YJL095W	kinase-substrate up	ku
YNL289W	YPL031C	kinase-substrate up	ku
YNL294C	YBL105C	kinase-substrate up	ku
YNL294C	YHR030C	kinase-substrate up	ku
YNL294C	YJL095W	kinase-substrate up	ku
YNL298W	YAL024C	kinase-substrate down	kd
YNL298W	YAL041W	kinase-substrate down	kd
YNL298W	YBL085W	kinase-substrate down	kd
YNL298W	YBR133C	kinase-substrate down	kd
YNL298W	YBR160W	kinase-substrate down	kd
YNL298W	YBR160W	kinase-substrate up	ku
YNL298W	YBR200W	kinase-substrate down	kd
YNL298W	YCR002C	kinase-substrate down	kd
YNL298W	YDL225W	kinase-substrate down	kd
YNL298W	YDR162C	kinase-substrate down	kd
YNL298W	YDR309C	kinase-substrate down	kd
YNL298W	YDR507C	kinase-substrate down	kd
YNL298W	YER111C	kinase-substrate down	kd
YNL298W	YGL013C	kinase-substrate down	kd
YNL298W	YGR032W	kinase-substrate down	kd
YNL298W	YHL007C	kinase-substrate down	kd
YNL298W	YHL007C	kinase-substrate up	ku
YNL298W	YHR030C	kinase-substrate down	kd
YNL298W	YHR061C	kinase-substrate down	kd
YNL298W	YHR107C	kinase-substrate down	kd
YNL298W	YHR158C	kinase-substrate down	kd
YNL298W	YHR188C	kinase-substrate down	kd
YNL298W	YJL030W	kinase-substrate down	kd
YNL298W	YJL187C	kinase-substrate down	kd
YNL298W	YJL187C	kinase-substrate up	ku
YNL298W	YJR076C	kinase-substrate down	kd
YNL298W	YKL048C	kinase-substrate up	ku
YNL298W	YKL101W	kinase-substrate down	kd
YNL298W	YKL101W	kinase-substrate up	ku
YNL298W	YKL129C	kinase-substrate down	kd
YNL298W	YLR229C	kinase-substrate down	kd
YNL298W	YLR314C	kinase-substrate down	kd
YNL298W	YMR001C	kinase-substrate up	ku
YNL298W	YMR036C	kinase-substrate down	kd
YNL298W	YMR055C	kinase-substrate down	kd
YNL298W	YMR079W	kinase-substrate down	kd
YNL298W	YMR232W	kinase-substrate down	kd
YNL298W	YMR295C	kinase-substrate down	kd
YNL298W	YNL116W	kinase-substrate down	kd
YNL298W	YNL233W	kinase-substrate down	kd
YNL298W	YNL243W	kinase-substrate down	kd
YNL298W	YOL113W	kinase-substrate down	kd
YNL298W	YOR014W	kinase-substrate down	kd
YNL298W	YOR127W	kinase-substrate down	kd
YNL298W	YPL115C	kinase-substrate down	kd
YNL298W	YPL153C	kinase-substrate up	ku
YNL298W	YPL256C	kinase-substrate down	kd
YNL298W	YPR119W	kinase-substrate down	kd
YNL307C	YAL038W	kinase-substrate down	kd
YNL307C	YBL104C	kinase-substrate down	kd
YNL307C	YBR108W	kinase-substrate down	kd
YNL307C	YBR225W	kinase-substrate down	kd
YNL307C	YDR207C	kinase-substrate down	kd
YNL307C	YDR379W	kinase-substrate down	kd
YNL307C	YEL015W	kinase-substrate down	kd
YNL307C	YER132C	kinase-substrate down	kd
YNL307C	YFR017C	kinase-substrate down	kd
YNL307C	YGL144C	kinase-substrate down	kd
YNL307C	YGL197W	kinase-substrate down	kd
YNL307C	YGR140W	kinase-substrate down	kd
YNL307C	YGR184C	kinase-substrate down	kd
YNL307C	YHR030C	kinase-substrate down	kd
YNL307C	YHR030C	kinase-substrate up	ku
YNL307C	YIL033C	kinase-substrate down	kd
YNL307C	YJL164C	kinase-substrate down	kd
YNL307C	YJR094C	kinase-substrate down	kd
YNL307C	YKL101W	kinase-substrate down	kd
YNL307C	YKL101W	kinase-substrate up	ku
YNL307C	YKL159C	kinase-substrate down	kd
YNL307C	YLR175W	kinase-substrate down	kd
YNL307C	YLR258W	kinase-substrate down	kd
YNL307C	YMR036C	kinase-substrate down	kd
YNL307C	YMR139W	kinase-substrate down	kd
YNL307C	YMR273C	kinase-substrate down	kd
YNL307C	YNL307C	kinase-substrate down	kd
YNL307C	YNL307C	kinase-substrate up	ku
YNL307C	YOL054W	kinase-substrate down	kd
YNL307C	YOR028C	kinase-substrate down	kd
YNL307C	YPL155C	kinase-substrate down	kd
YNL309W	YBR160W	kinase-substrate up	ku
YNL312W	YBL088C	kinase-substrate up	ku
YNL312W	YBR136W	kinase-substrate up	ku
YNL312W	YJL106W	kinase-substrate up	ku
YNL321W	YBR160W	kinase-substrate up	ku
YNL330C	YLR113W	kinase-substrate up	ku
YNL339C	YBR160W	kinase-substrate up	ku
YNR009W	YBR160W	kinase-substrate up	ku
YNR010W	YPL042C	kinase-substrate up	ku
YNR013C	YPL031C	kinase-substrate up	ku
YNR016C	YDR477W	kinase-substrate up	ku
YNR026C	YHR079C	kinase-substrate up	ku
YNR031C	YCR073C	kinase-substrate down	kd
YNR031C	YCR073C	kinase-substrate up	ku
YNR031C	YDL022W	kinase-substrate down	kd
YNR031C	YFL039C	kinase-substrate down	kd
YNR031C	YHR030C	kinase-substrate down	kd
YNR031C	YHR030C	kinase-substrate up	ku
YNR031C	YIL147C	kinase-substrate up	ku
YNR031C	YJL128C	kinase-substrate down	kd
YNR031C	YJL128C	kinase-substrate up	ku
YNR031C	YJL157C	kinase-substrate down	kd
YNR031C	YLL021W	kinase-substrate down	kd
YNR031C	YLR006C	kinase-substrate down	kd
YNR031C	YLR113W	kinase-substrate down	kd
YNR031C	YLR113W	kinase-substrate up	ku
YNR031C	YLR248W	kinase-substrate down	kd
YNR031C	YMR172W	kinase-substrate down	kd
YNR031C	YOR208W	kinase-substrate down	kd
YNR047W	YBR160W	kinase-substrate up	ku
YNR047W	YCR091W	kinase-substrate down	kd
YNR047W	YCR091W	kinase-substrate up	ku
YNR047W	YDR099W	kinase-substrate down	kd
YNR047W	YER177W	kinase-substrate down	kd
YNR047W	YKL126W	kinase-substrate down	kd
YNR047W	YKL126W	kinase-substrate up	ku
YNR047W	YPL031C	kinase-substrate up	ku
YNR052C	YJL141C	kinase-substrate up	ku
YOL001W	YPL031C	kinase-substrate up	ku
YOL004W	YLR113W	kinase-substrate up	ku
YOL004W	YNL161W	kinase-substrate up	ku
YOL016C	YBR109C	kinase-substrate down	kd
YOL016C	YGL073W	kinase-substrate down	kd
YOL018C	YJL164C	kinase-substrate up	ku
YOL036W	YBR160W	kinase-substrate up	ku
YOL036W	YNL161W	kinase-substrate up	ku
YOL045W	YAL017W	kinase-substrate down	kd
YOL045W	YKL035W	kinase-substrate down	kd
YOL051W	YPL042C	kinase-substrate up	ku
YOL052C-A	YLR113W	kinase-substrate up	ku
YOL054W	YNL307C	kinase-substrate up	ku
YOL054W	YOR061W	kinase-substrate up	ku
YOL058W	YBR160W	kinase-substrate up	ku
YOL058W	YDR477W	kinase-substrate up	ku
YOL061W	YMR139W	kinase-substrate up	ku
YOL069W	YDL028C	kinase-substrate up	ku
YOL070C	YBR160W	kinase-substrate up	ku
YOL070C	YGR040W	kinase-substrate up	ku
YOL078W	YKL203C	kinase-substrate up	ku
YOL082W	YDR122W	kinase-substrate up	ku
YOL083W	YPL204W	kinase-substrate up	ku
YOL086C	YBR160W	kinase-substrate up	ku
YOL100W	YBL105C	kinase-substrate down	kd
YOL100W	YBL105C	kinase-substrate up	ku
YOL100W	YBR160W	kinase-substrate up	ku
YOL100W	YEL063C	kinase-substrate down	kd
YOL100W	YGR086C	kinase-substrate down	kd
YOL100W	YHR205W	kinase-substrate down	kd
YOL100W	YIL105C	kinase-substrate down	kd
YOL100W	YMR109W	kinase-substrate down	kd
YOL100W	YPL004C	kinase-substrate down	kd
YOL109W	YHR030C	kinase-substrate up	ku
YOL109W	YPL140C	kinase-substrate up	ku
YOL113W	YDR162C	kinase-substrate down	kd
YOL113W	YLR229C	kinase-substrate down	kd
YOL113W	YNL298W	kinase-substrate up	ku
YOL123W	YHR030C	kinase-substrate up	ku
YOL128C	YGL144C	kinase-substrate down	kd
YOL128C	YHR030C	kinase-substrate down	kd
YOL128C	YIL033C	kinase-substrate down	kd
YOL128C	YKR055W	kinase-substrate down	kd
YOL128C	YOR028C	kinase-substrate down	kd
YOL130W	YBL016W	kinase-substrate up	ku
YOL136C	YDR477W	kinase-substrate up	ku
YOL139C	YMR104C	kinase-substrate up	ku
YOL148C	YLR113W	kinase-substrate up	ku
YOL149W	YPL204W	kinase-substrate up	ku
YOR001W	YBR160W	kinase-substrate up	ku
YOR008C	YJL095W	kinase-substrate up	ku
YOR014W	YBR160W	kinase-substrate up	ku
YOR014W	YDR507C	kinase-substrate up	ku
YOR014W	YHR135C	kinase-substrate up	ku
YOR014W	YKL048C	kinase-substrate up	ku
YOR014W	YNL154C	kinase-substrate up	ku
YOR014W	YNL298W	kinase-substrate up	ku
YOR018W	YDR477W	kinase-substrate up	ku
YOR018W	YGL158W	kinase-substrate up	ku
YOR018W	YLR248W	kinase-substrate up	ku
YOR026W	YDL028C	kinase-substrate up	ku
YOR026W	YGR188C	kinase-substrate up	ku
YOR028C	YJL164C	kinase-substrate up	ku
YOR028C	YKL166C	kinase-substrate up	ku
YOR028C	YLR113W	kinase-substrate up	ku
YOR028C	YMR139W	kinase-substrate up	ku
YOR028C	YNL307C	kinase-substrate up	ku
YOR028C	YOL128C	kinase-substrate up	ku
YOR028C	YPL203W	kinase-substrate up	ku
YOR032C	YPL031C	kinase-substrate up	ku
YOR033C	YBR136W	kinase-substrate up	ku
YOR033C	YPL153C	kinase-substrate up	ku
YOR037W	YBR160W	kinase-substrate up	ku
YOR039W	YIL035C	kinase-substrate up	ku
YOR039W	YOR061W	kinase-substrate up	ku
YOR042W	YPL042C	kinase-substrate up	ku
YOR047C	YDR477W	kinase-substrate up	ku
YOR047C	YHR135C	kinase-substrate up	ku
YOR054C	YHR030C	kinase-substrate up	ku
YOR054C	YIL035C	kinase-substrate up	ku
YOR054C	YOR061W	kinase-substrate up	ku
YOR057W	YIL035C	kinase-substrate up	ku
YOR057W	YOR061W	kinase-substrate up	ku
YOR058C	YBR160W	kinase-substrate up	ku
YOR058C	YJL106W	kinase-substrate up	ku
YOR058C	YPL209C	kinase-substrate up	ku
YOR061W	YAL021C	kinase-substrate down	kd
YOR061W	YBR160W	kinase-substrate down	kd
YOR061W	YDL195W	kinase-substrate down	kd
YOR061W	YDR168W	kinase-substrate down	kd
YOR061W	YDR346C	kinase-substrate down	kd
YOR061W	YDR365C	kinase-substrate down	kd
YOR061W	YDR496C	kinase-substrate down	kd
YOR061W	YER027C	kinase-substrate down	kd
YOR061W	YER148W	kinase-substrate down	kd
YOR061W	YER161C	kinase-substrate down	kd
YOR061W	YER164W	kinase-substrate down	kd
YOR061W	YFR034C	kinase-substrate down	kd
YOR061W	YGL019W	kinase-substrate down	kd
YOR061W	YGL207W	kinase-substrate down	kd
YOR061W	YGR090W	kinase-substrate down	kd
YOR061W	YGR113W	kinase-substrate down	kd
YOR061W	YGR140W	kinase-substrate down	kd
YOR061W	YGR270W	kinase-substrate down	kd
YOR061W	YHL020C	kinase-substrate down	kd
YOR061W	YIL035C	kinase-substrate down	kd
YOR061W	YIL035C	kinase-substrate up	ku
YOR061W	YJL095W	kinase-substrate down	kd
YOR061W	YJL095W	kinase-substrate up	ku
YOR061W	YJR007W	kinase-substrate down	kd
YOR061W	YJR093C	kinase-substrate down	kd
YOR061W	YKL049C	kinase-substrate down	kd
YOR061W	YKL052C	kinase-substrate down	kd
YOR061W	YKL088W	kinase-substrate down	kd
YOR061W	YKL089W	kinase-substrate down	kd
YOR061W	YKL112W	kinase-substrate down	kd
YOR061W	YKL160W	kinase-substrate down	kd
YOR061W	YKR037C	kinase-substrate down	kd
YOR061W	YLR079W	kinase-substrate down	kd
YOR061W	YLR399C	kinase-substrate down	kd
YOR061W	YML069W	kinase-substrate down	kd
YOR061W	YML074C	kinase-substrate down	kd
YOR061W	YMR036C	kinase-substrate down	kd
YOR061W	YMR109W	kinase-substrate down	kd
YOR061W	YNL189W	kinase-substrate down	kd
YOR061W	YOL054W	kinase-substrate down	kd
YOR061W	YOR039W	kinase-substrate down	kd
YOR061W	YOR054C	kinase-substrate down	kd
YOR061W	YOR057W	kinase-substrate down	kd
YOR061W	YOR119C	kinase-substrate down	kd
YOR061W	YOR119C	kinase-substrate up	ku
YOR061W	YOR254C	kinase-substrate down	kd
YOR066W	YBR160W	kinase-substrate up	ku
YOR066W	YLR113W	kinase-substrate up	ku
YOR070C	YBR160W	kinase-substrate up	ku
YOR075W	YBR160W	kinase-substrate up	ku
YOR081C	YBR160W	kinase-substrate up	ku
