node_a	node_b	node_c	type_ac	type_bc	genetic_interaction_score
YPL018W	YLR197W	YBR049C	tu	tu	-0.2167
YPL018W	YML094W	YJL179W	p	p	-0.1664
YPL018W	YMR094W	YGR140W	p	p	-0.2537
YPL018W	YMR094W	YMR168C	p	p	-0.2537
YPL018W	YMR117C	YAL034W-A	p	p	-0.7697
YPL018W	YMR117C	YBR049C	tu	tu	-0.7697
YPL018W	YMR117C	YDR318W	p	p	-0.7697
YPL018W	YMR117C	YIR010W	p	p	-0.7697
YPL018W	YMR117C	YOL069W	p	p	-0.7697
YPL018W	YMR168C	YGR140W	p	p	-0.4803
YPL018W	YMR168C	YGR179C	p	p	-0.4803
YPL018W	YNL030W	YBL008W	tu	tu	-0.3818
YPL018W	YNL030W	YKL049C	p	p	-0.3818
YPL019C	YLR259C	YBR049C	tu	tu	-0.2093
YPL020C	YAR007C	YDR510W	p	p	-0.1945
YPL020C	YDR510W	YLR335W	p	p	-0.3913
YPL020C	YDR510W	YNL189W	p	p	-0.3913
YPL020C	YGL086W	YMR153W	p	p	-0.1398
YPL020C	YIL149C	YLR347C	p	p	-0.1246
YPL021W	YJR011C	YDR463W	tu	tu	-0.278
YPL022W	YDR169C	YDR510W	p	p	-0.2081
YPL022W	YER025W	YDR510W	p	p	-0.2218
YPL022W	YER169W	YPL153C	ku	ku	-0.3073
YPL022W	YJR017C	YDR510W	p	p	-0.3794
YPL022W	YLR032W	YDL101C	ku	ku	-0.2234
YPL022W	YLR032W	YDR510W	p	p	-0.2234
YPL022W	YMR190C	YDR510W	p	p	-0.181
YPL022W	YMR190C	YPL153C	ku	ku	-0.181
YPL022W	YMR190C	YPL153C	ku	p	-0.181
YPL022W	YNL216W	YDR510W	p	p	-0.2545
YPL023C	YMR196W	YER125W	p	p	-0.1473
YPL023C	YMR196W	YKL012W	p	p	-0.1473
YPL024W	YDR510W	YMR190C	p	p	-0.3623
YPL024W	YHR154W	YMR190C	p	p	-0.4847
YPL024W	YML007W	YLR131C	tu	tu	-0.1529
YPL024W	YML028W	YHR206W	tu	tu	-0.3253
YPL024W	YNL088W	YMR190C	p	p	-0.3733
YPL024W	YNL241C	YLR131C	tu	tu	-0.1393
YPL025C	YJL078C	YLR131C	tu	tu	-0.124
YPL027W	YGR218W	YBR049C	tu	tu	-0.15
YPL027W	YKR022C	YBR049C	tu	tu	-0.1833
YPL028W	YBL039C	YDR510W	p	p	-0.2221
YPL028W	YJR070C	YDR510W	p	p	-0.2042
YPL028W	YNL134C	YDR510W	p	p	-0.1251
YPL028W	YNL216W	YDR510W	p	p	-0.1859
YPL028W	YOR340C	YDR510W	p	p	-0.1625
YPL030W	YGR098C	YIL131C	tu	tu	-0.1374
YPL030W	YOL023W	YIL131C	tu	tu	-0.1502
YPL031C	YDR168W	YBR160W	ku	ku	-0.1241
YPL031C	YDR168W	YBR160W	ku	p	-0.1241
YPL031C	YJR007W	YBR079C	kd	p	-0.248
YPL031C	YJR007W	YER133W	kd	p	-0.248
YPL031C	YLR310C	YAL005C	kd	p	-0.1932
YPL031C	YML125C	YDR146C	kd	tu	-0.2
YPL032C	YHR143W	YIL131C	tu	tu	-0.1952
YPL036W	YDR195W	YKL112W	tu	tu	-0.1309
YPL036W	YGL103W	YNL216W	tu	tu	-0.1294
YPL036W	YGL107C	YKL112W	tu	tu	-0.292
YPL036W	YHR051W	YKL112W	tu	tu	-0.18
YPL036W	YHR064C	YKL112W	tu	tu	-0.3486
YPL036W	YKL004W	YKL112W	tu	tu	-0.1826
YPL036W	YKL010C	YNL216W	tu	tu	-0.1338
YPL036W	YKL086W	YNL216W	tu	tu	-0.1216
YPL036W	YKL144C	YKL112W	tu	tu	-0.1696
YPL036W	YKL151C	YNL216W	tu	tu	-0.1507
YPL036W	YLL039C	YNL216W	tu	tu	-0.2604
YPL036W	YLR029C	YNL216W	tu	tu	-0.1691
YPL036W	YLR388W	YNL216W	tu	tu	-0.1332
YPL036W	YML026C	YNL216W	tu	tu	-0.1422
YPL036W	YMR013C	YNL216W	tu	tu	-0.1892
YPL036W	YNL149C	YKL112W	tu	tu	-0.1653
YPL036W	YOR056C	YKL112W	tu	tu	-0.1566
YPL036W	YOR056C	YNL216W	tu	tu	-0.1566
YPL037C	YBR036C	YBR049C	tu	tu	-0.1719
YPL037C	YDL097C	YBR049C	tu	tu	-0.1688
YPL037C	YDR195W	YKL112W	tu	tu	-0.156
YPL037C	YDR453C	YBR049C	tu	tu	-0.176
YPL037C	YGL195W	YKL112W	tu	tu	-0.1406
YPL037C	YGR156W	YBR049C	tu	tu	-0.2165
YPL037C	YHR064C	YKL112W	tu	tu	-0.1253
YPL037C	YIR004W	YNL216W	tu	tu	-0.323
YPL037C	YLR262C	YBR049C	tu	tu	-0.1851
YPL038W	YDR253C	YAL012W	td	td	-0.8446
YPL038W	YDR253C	YDR502C	td	td	-0.8446
YPL038W	YDR253C	YGL184C	td	td	-0.8446
YPL038W	YDR253C	YGR204W	td	td	-0.8446
YPL038W	YDR253C	YHL036W	td	td	-0.8446
YPL038W	YDR253C	YJL060W	td	td	-0.8446
YPL038W	YDR253C	YJR137C	td	td	-0.8446
YPL038W	YDR253C	YJR138W	td	td	-0.8446
YPL038W	YDR253C	YLR092W	td	td	-0.8446
YPL038W	YDR253C	YLR179C	td	td	-0.8446
YPL038W	YDR253C	YLR180W	td	td	-0.8446
YPL038W	YDR253C	YNL103W	p	p	-0.8446
YPL038W	YDR253C	YNL277W	td	td	-0.8446
YPL038W	YDR253C	YPR167C	td	td	-0.8446
YPL038W	YDR253C	YPR168W	td	td	-0.8446
YPL042C	YBR198C	YCR042C	kd	p	-0.168
YPL042C	YBR198C	YEL009C	kd	p	-0.168
YPL042C	YBR198C	YEL009C	p	p	-0.168
YPL042C	YBR198C	YHR041C	kd	p	-0.168
YPL042C	YDR145W	YCR042C	kd	p	-0.1383
YPL042C	YDR145W	YEL009C	kd	p	-0.1383
YPL042C	YDR145W	YEL009C	p	p	-0.1383
YPL042C	YDR145W	YLR399C	kd	p	-0.1383
YPL042C	YDR145W	YOL051W	kd	p	-0.1383
YPL042C	YDR145W	YOR174W	kd	p	-0.1383
YPL042C	YDR145W	YPL248C	kd	p	-0.1383
YPL042C	YDR145W	YPL248C	p	p	-0.1383
YPL042C	YFR028C	YDR477W	ku	p	-0.1488
YPL042C	YFR028C	YDR477W	p	p	-0.1488
YPL042C	YFR028C	YGR092W	p	ku	-0.1488
YPL042C	YFR028C	YGR092W	p	p	-0.1488
YPL042C	YGL048C	YPL248C	kd	p	-0.218
YPL042C	YGL048C	YPL248C	p	p	-0.218
YPL042C	YGR274C	YCR042C	kd	p	-0.1319
YPL042C	YGR274C	YEL009C	kd	p	-0.1319
YPL042C	YGR274C	YEL009C	p	p	-0.1319
YPL042C	YGR274C	YLR399C	kd	p	-0.1319
YPL042C	YJL115W	YLR399C	kd	p	-0.1603
YPL042C	YML015C	YCR042C	kd	p	-0.217
YPL042C	YML098W	YCR042C	kd	p	-0.2084
YPL042C	YML114C	YCR042C	kd	p	-0.1904
YPL042C	YMR227C	YCR042C	kd	p	-0.1213
YPL042C	YMR227C	YLR399C	kd	p	-0.1213
YPL042C	YNL064C	YAL040C	kd	p	-0.1462
YPL043W	YAL025C	YGR103W	p	p	-0.519
YPL043W	YAL025C	YHR066W	p	p	-0.519
YPL043W	YGL120C	YDR060W	p	p	-0.2487
YPL043W	YGL120C	YHR052W	p	p	-0.2487
YPL043W	YGL120C	YKL014C	p	p	-0.2487
YPL043W	YGL120C	YMR229C	p	p	-0.2487
YPL043W	YHR066W	YDR060W	p	p	-0.2187
YPL043W	YHR066W	YGR103W	p	p	-0.2187
YPL043W	YHR066W	YHR052W	p	p	-0.2187
YPL043W	YHR066W	YKL014C	p	p	-0.2187
YPL043W	YHR066W	YKR081C	p	p	-0.2187
YPL043W	YHR066W	YLR276C	p	p	-0.2187
YPL043W	YHR066W	YMR229C	p	p	-0.2187
YPL043W	YHR066W	YOL077C	p	p	-0.2187
YPL043W	YHR085W	YHR052W	p	p	-0.2063
YPL043W	YHR088W	YGR103W	p	p	-0.1994
YPL043W	YHR088W	YHR052W	p	p	-0.1994
YPL043W	YHR088W	YHR066W	p	p	-0.1994
YPL043W	YHR088W	YOL077C	p	p	-0.1994
YPL043W	YLR221C	YDR060W	p	p	-0.1286
YPL043W	YLR276C	YDR060W	p	p	-0.4477
YPL043W	YLR276C	YHR066W	p	p	-0.4477
YPL043W	YLR276C	YMR229C	p	p	-0.4477
YPL043W	YNL002C	YDR060W	p	p	-0.2762
YPL043W	YNL002C	YGR103W	p	p	-0.2762
YPL043W	YNL002C	YHR066W	p	p	-0.2762
YPL043W	YNL002C	YKR081C	p	p	-0.2762
YPL043W	YNL002C	YLR276C	p	p	-0.2762
YPL043W	YNL002C	YMR229C	p	p	-0.2762
YPL043W	YNL002C	YOL077C	p	p	-0.2762
YPL043W	YNR053C	YGR103W	p	p	-0.1336
YPL043W	YNR053C	YHR052W	p	p	-0.1336
YPL043W	YOL041C	YDR060W	p	p	-0.3937
YPL043W	YOL041C	YHR052W	p	p	-0.3937
YPL043W	YOL041C	YMR229C	p	p	-0.3937
YPL043W	YOL041C	YOL077C	p	p	-0.3937
YPL043W	YOL077C	YDR060W	p	p	-0.1789
YPL043W	YOL077C	YGR103W	p	p	-0.1789
YPL043W	YOL077C	YHR052W	p	p	-0.1789
YPL043W	YOL077C	YHR066W	p	p	-0.1789
YPL043W	YOL077C	YMR229C	p	p	-0.1789
YPL045W	YMR197C	YDL077C	p	p	-0.2961
YPL045W	YMR197C	YDR080W	p	p	-0.2961
YPL045W	YMR197C	YGL212W	p	p	-0.2961
YPL045W	YMR197C	YKL196C	p	p	-0.2961
YPL045W	YMR197C	YLR093C	p	p	-0.2961
YPL045W	YMR197C	YLR148W	p	p	-0.2961
YPL045W	YMR197C	YLR396C	p	p	-0.2961
YPL045W	YMR197C	YOR106W	p	p	-0.2961
YPL047W	YBL058W	YBR049C	tu	tu	-0.2998
YPL047W	YBR082C	YBR049C	tu	tu	-0.1731
YPL047W	YBR082C	YDR392W	p	tu	-0.1731
YPL047W	YDR032C	YBR049C	tu	tu	-0.1291
YPL047W	YDR176W	YBR081C	p	p	-0.2085
YPL047W	YDR176W	YBR111W-A	p	p	-0.2085
YPL047W	YDR176W	YBR198C	p	p	-0.2085
YPL047W	YDR176W	YCL010C	p	p	-0.2085
YPL047W	YDR176W	YDR145W	p	p	-0.2085
YPL047W	YDR176W	YDR167W	p	p	-0.2085
YPL047W	YDR176W	YDR392W	p	p	-0.2085
YPL047W	YDR176W	YDR448W	p	p	-0.2085
YPL047W	YDR176W	YGL112C	p	p	-0.2085
YPL047W	YDR176W	YGR252W	p	p	-0.2085
YPL047W	YDR176W	YHR099W	p	p	-0.2085
YPL047W	YDR176W	YLR055C	p	p	-0.2085
YPL047W	YDR176W	YMR223W	p	p	-0.2085
YPL047W	YDR176W	YMR236W	p	p	-0.2085
YPL047W	YDR176W	YNL031C	p	p	-0.2085
YPL047W	YDR176W	YOL148C	p	p	-0.2085
YPL047W	YDR176W	YPL254W	p	p	-0.2085
YPL047W	YDR448W	YBR081C	p	p	-0.2497
YPL047W	YDR448W	YBR111W-A	p	p	-0.2497
YPL047W	YDR448W	YBR198C	p	p	-0.2497
YPL047W	YDR448W	YCL010C	p	p	-0.2497
YPL047W	YDR448W	YDR145W	p	p	-0.2497
YPL047W	YDR448W	YDR167W	p	p	-0.2497
YPL047W	YDR448W	YDR176W	p	p	-0.2497
YPL047W	YDR448W	YDR392W	p	p	-0.2497
YPL047W	YDR448W	YGL066W	p	p	-0.2497
YPL047W	YDR448W	YGL112C	p	p	-0.2497
YPL047W	YDR448W	YGR252W	p	p	-0.2497
YPL047W	YDR448W	YHR099W	p	p	-0.2497
YPL047W	YDR448W	YLR055C	p	p	-0.2497
YPL047W	YDR448W	YMR223W	p	p	-0.2497
YPL047W	YDR448W	YMR236W	p	p	-0.2497
YPL047W	YDR448W	YOL148C	p	p	-0.2497
YPL047W	YDR448W	YPL254W	p	p	-0.2497
YPL047W	YGL112C	YBR081C	p	p	-0.1292
YPL047W	YGL112C	YBR111W-A	p	p	-0.1292
YPL047W	YGL112C	YBR198C	p	p	-0.1292
YPL047W	YGL112C	YCL010C	p	p	-0.1292
YPL047W	YGL112C	YDR145W	p	p	-0.1292
YPL047W	YGL112C	YDR167W	p	p	-0.1292
YPL047W	YGL112C	YDR176W	p	p	-0.1292
YPL047W	YGL112C	YDR392W	p	p	-0.1292
YPL047W	YGL112C	YDR448W	p	p	-0.1292
YPL047W	YGL112C	YGL066W	p	p	-0.1292
YPL047W	YGL112C	YGR252W	p	p	-0.1292
YPL047W	YGL112C	YHR099W	p	p	-0.1292
YPL047W	YGL112C	YLR055C	p	p	-0.1292
YPL047W	YGL112C	YMR223W	p	p	-0.1292
YPL047W	YGL112C	YMR236W	p	p	-0.1292
YPL047W	YGL112C	YOL148C	p	p	-0.1292
YPL047W	YGL112C	YPL254W	p	p	-0.1292
YPL047W	YGR009C	YBR049C	tu	tu	-0.1591
YPL047W	YIL062C	YBR049C	tu	tu	-0.2234
YPL047W	YJR076C	YBR049C	tu	tu	-0.3504
YPL047W	YMR015C	YDR392W	p	tu	-0.1227
YPL047W	YMR047C	YBR049C	tu	tu	-0.2389
YPL047W	YNL118C	YDR392W	p	tu	-0.1936
