oln_id_a	oln_id_b	interaction_type	interaction_type_abbrev
YER107C	YDR192C	protein-protein	p
YER107C	YEL024W	protein-protein	p
YER107C	YFR002W	protein-protein	p
YER107C	YIL115C	protein-protein	p
YER107C	YJL039C	protein-protein	p
YER107C	YJL041W	protein-protein	p
YER107C	YJL061W	protein-protein	p
YER107C	YMR047C	protein-protein	p
YER107C	YNL189W	protein-protein	p
YER109C	YBR083W	protein-protein	p
YER109C	YER177W	protein-protein	p
YER109C	YMR164C	protein-protein	p
YER110C	YAL034C	protein-protein	p
YER110C	YAR002W	protein-protein	p
YER110C	YBR009C	protein-protein	p
YER110C	YBR010W	protein-protein	p
YER110C	YDL229W	protein-protein	p
YER110C	YDR192C	protein-protein	p
YER110C	YDR225W	protein-protein	p
YER110C	YDR381W	protein-protein	p
YER110C	YER006W	protein-protein	p
YER110C	YGL172W	protein-protein	p
YER110C	YGR119C	protein-protein	p
YER110C	YGR214W	protein-protein	p
YER110C	YJL041W	protein-protein	p
YER110C	YJR123W	protein-protein	p
YER110C	YKL068W	protein-protein	p
YER110C	YLR293C	protein-protein	p
YER110C	YLR335W	protein-protein	p
YER110C	YLR457C	protein-protein	p
YER110C	YML007W	protein-protein	p
YER110C	YMR047C	protein-protein	p
YER110C	YNL030W	protein-protein	p
YER110C	YNL031C	protein-protein	p
YER110C	YOL127W	protein-protein	p
YER110C	YOR098C	protein-protein	p
YER110C	YPR093C	protein-protein	p
YER111C	YBR160W	protein-protein	p
YER111C	YDL056W	protein-protein	p
YER111C	YHR030C	protein-protein	p
YER111C	YKR077W	protein-protein	p
YER111C	YLR182W	protein-protein	p
YER111C	YOR066W	protein-protein	p
YER111C	YOR083W	protein-protein	p
YER111C	YPL153C	protein-protein	p
YER111C	YPR119W	protein-protein	p
YER112W	YBL026W	protein-protein	p
YER112W	YCR077C	protein-protein	p
YER112W	YCR093W	protein-protein	p
YER112W	YDL160C	protein-protein	p
YER112W	YDR378C	protein-protein	p
YER112W	YER029C	protein-protein	p
YER112W	YER146W	protein-protein	p
YER112W	YER165W	protein-protein	p
YER112W	YER172C	protein-protein	p
YER112W	YGL173C	protein-protein	p
YER112W	YGR162W	protein-protein	p
YER112W	YJL124C	protein-protein	p
YER112W	YJR022W	protein-protein	p
YER112W	YLR147C	protein-protein	p
YER112W	YLR275W	protein-protein	p
YER112W	YLR438C-A	protein-protein	p
YER112W	YMR268C	protein-protein	p
YER112W	YNL118C	protein-protein	p
YER112W	YNL147W	protein-protein	p
YER112W	YNL255C	protein-protein	p
YER112W	YOL149W	protein-protein	p
YER113C	YPL246C	protein-protein	p
YER114C	YAL041W	protein-protein	p
YER114C	YBR200W	protein-protein	p
YER114C	YDR162C	protein-protein	p
YER114C	YDR239C	protein-protein	p
YER114C	YER032W	protein-protein	p
YER114C	YER124C	protein-protein	p
YER114C	YER158C	protein-protein	p
YER114C	YLR086W	protein-protein	p
YER114C	YML109W	protein-protein	p
YER114C	YOR188W	protein-protein	p
YER114C	YPL255W	protein-protein	p
YER116C	YDL013W	protein-protein	p
YER116C	YDL116W	protein-protein	p
YER116C	YDR510W	protein-protein	p
YER116C	YOR144C	protein-protein	p
YER118C	YAL041W	protein-protein	p
YER118C	YCL027W	protein-protein	p
YER118C	YCL032W	protein-protein	p
YER118C	YDL117W	protein-protein	p
YER118C	YDL197C	protein-protein	p
YER118C	YDR228C	protein-protein	p
YER118C	YER032W	protein-protein	p
YER118C	YER054C	protein-protein	p
YER118C	YGL085W	protein-protein	p
YER118C	YGL203C	protein-protein	p
YER118C	YGR014W	protein-protein	p
YER118C	YHL007C	protein-protein	p
YER118C	YIR010W	protein-protein	p
YER118C	YJL128C	protein-protein	p
YER118C	YKL086W	protein-protein	p
YER118C	YKR027W	protein-protein	p
YER118C	YKR055W	protein-protein	p
YER118C	YLR096W	protein-protein	p
YER118C	YLR353W	protein-protein	p
YER118C	YLR362W	protein-protein	p
YER118C	YLR425W	protein-protein	p
YER118C	YLR452C	protein-protein	p
YER118C	YML104C	protein-protein	p
YER118C	YMR032W	protein-protein	p
YER118C	YNL152W	protein-protein	p
YER118C	YNL331C	protein-protein	p
YER118C	YOL070C	protein-protein	p
YER118C	YOR127W	protein-protein	p
YER118C	YOR181W	protein-protein	p
YER118C	YOR188W	protein-protein	p
YER118C	YPR151C	protein-protein	p
YER120W	YAR042W	protein-protein	p
YER120W	YDR510W	protein-protein	p
YER120W	YHL020C	protein-protein	p
YER120W	YKL065C	protein-protein	p
YER120W	YKL212W	protein-protein	p
YER122C	YBR164C	protein-protein	p
YER122C	YDL192W	protein-protein	p
YER122C	YGL137W	protein-protein	p
YER122C	YLR078C	protein-protein	p
YER122C	YLR178C	protein-protein	p
YER122C	YNL287W	protein-protein	p
YER123W	YDR080W	protein-protein	p
YER124C	YBL085W	protein-protein	p
YER124C	YER114C	protein-protein	p
YER124C	YLR362W	protein-protein	p
YER125W	YBL007C	protein-protein	p
YER125W	YBL101C	protein-protein	p
YER125W	YBR005W	protein-protein	p
YER125W	YBR056W	protein-protein	p
YER125W	YBR082C	protein-protein	p
YER125W	YBR083W	protein-protein	p
YER125W	YBR109C	protein-protein	p
YER125W	YBR177C	protein-protein	p
YER125W	YBR290W	protein-protein	p
YER125W	YBR299W	protein-protein	p
YER125W	YCL043C	protein-protein	p
YER125W	YDL029W	protein-protein	p
YER125W	YDL051W	protein-protein	p
YER125W	YDL078C	protein-protein	p
YER125W	YDL086W	protein-protein	p
YER125W	YDL091C	protein-protein	p
YER125W	YDL123W	protein-protein	p
YER125W	YDL140C	protein-protein	p
YER125W	YDL203C	protein-protein	p
YER125W	YDL230W	protein-protein	p
YER125W	YDL244W	protein-protein	p
YER125W	YDR003W	protein-protein	p
YER125W	YDR047W	protein-protein	p
YER125W	YDR059C	protein-protein	p
YER125W	YDR061W	protein-protein	p
YER125W	YDR138W	protein-protein	p
YER125W	YDR139C	protein-protein	p
YER125W	YDR165W	protein-protein	p
YER125W	YDR170C	protein-protein	p
YER125W	YDR177W	protein-protein	p
YER125W	YDR226W	protein-protein	p
YER125W	YDR234W	protein-protein	p
YER125W	YDR256C	protein-protein	p
YER125W	YDR388W	protein-protein	p
YER125W	YDR404C	protein-protein	p
YER125W	YDR409W	protein-protein	p
YER125W	YDR432W	protein-protein	p
YER125W	YDR510W	protein-protein	p
YER125W	YER100W	protein-protein	p
YER125W	YFL039C	protein-protein	p
YER125W	YFL058W	protein-protein	p
YER125W	YFR022W	protein-protein	p
YER125W	YFR028C	protein-protein	p
YER125W	YGL039W	protein-protein	p
YER125W	YGL062W	protein-protein	p
YER125W	YGL144C	protein-protein	p
YER125W	YGL161C	protein-protein	p
YER125W	YGL184C	protein-protein	p
YER125W	YGL208W	protein-protein	p
YER125W	YGL219C	protein-protein	p
YER125W	YGL245W	protein-protein	p
YER125W	YGR063C	protein-protein	p
YER125W	YGR068C	protein-protein	p
YER125W	YGR136W	protein-protein	p
YER125W	YGR200C	protein-protein	p
YER125W	YGR252W	protein-protein	p
YER125W	YGR268C	protein-protein	p
YER125W	YGR287C	protein-protein	p
YER125W	YHL002W	protein-protein	p
YER125W	YHL024W	protein-protein	p
YER125W	YHR009C	protein-protein	p
YER125W	YHR112C	protein-protein	p
YER125W	YHR131C	protein-protein	p
YER125W	YHR174W	protein-protein	p
YER125W	YHR179W	protein-protein	p
YER125W	YHR183W	protein-protein	p
YER125W	YIL060W	protein-protein	p
YER125W	YIR001C	protein-protein	p
YER125W	YIR033W	protein-protein	p
YER125W	YIR034C	protein-protein	p
YER125W	YJL084C	protein-protein	p
YER125W	YJL115W	protein-protein	p
YER125W	YJL151C	protein-protein	p
YER125W	YJL172W	protein-protein	p
YER125W	YJL184W	protein-protein	p
YER125W	YJL218W	protein-protein	p
YER125W	YJR096W	protein-protein	p
YER125W	YJR149W	protein-protein	p
YER125W	YKL020C	protein-protein	p
YER125W	YKL069W	protein-protein	p
YER125W	YKL094W	protein-protein	p
YER125W	YKL128C	protein-protein	p
YER125W	YKL150W	protein-protein	p
YER125W	YKR021W	protein-protein	p
YER125W	YKR049C	protein-protein	p
YER125W	YKR097W	protein-protein	p
YER125W	YLL026W	protein-protein	p
YER125W	YLL039C	protein-protein	p
YER125W	YLR022C	protein-protein	p
YER125W	YLR069C	protein-protein	p
YER125W	YLR079W	protein-protein	p
YER125W	YLR192C	protein-protein	p
YER125W	YLR231C	protein-protein	p
YER125W	YLR258W	protein-protein	p
YER125W	YLR392C	protein-protein	p
YER125W	YLR429W	protein-protein	p
YER125W	YML035C	protein-protein	p
YER125W	YML048W	protein-protein	p
YER125W	YML080W	protein-protein	p
YER125W	YML111W	protein-protein	p
YER125W	YMR004W	protein-protein	p
YER125W	YMR041C	protein-protein	p
YER125W	YMR092C	protein-protein	p
YER125W	YMR120C	protein-protein	p
YER125W	YMR146C	protein-protein	p
YER125W	YMR171C	protein-protein	p
YER125W	YMR182C	protein-protein	p
YER125W	YMR196W	protein-protein	p
YER125W	YMR205C	protein-protein	p
YER125W	YMR275C	protein-protein	p
YER125W	YMR303C	protein-protein	p
YER125W	YMR315W	protein-protein	p
YER125W	YMR316W	protein-protein	p
YER125W	YNL009W	protein-protein	p
YER125W	YNL045W	protein-protein	p
YER125W	YNL117W	protein-protein	p
YER125W	YNL220W	protein-protein	p
YER125W	YNL243W	protein-protein	p
YER125W	YNL271C	protein-protein	p
YER125W	YNL305C	protein-protein	p
YER125W	YNL334C	protein-protein	p
YER125W	YNR011C	protein-protein	p
YER125W	YNR068C	protein-protein	p
YER125W	YNR069C	protein-protein	p
YER125W	YOL033W	protein-protein	p
YER125W	YOR018W	protein-protein	p
YER125W	YOR056C	protein-protein	p
YER125W	YOR124C	protein-protein	p
YER125W	YOR138C	protein-protein	p
YER125W	YOR143C	protein-protein	p
YER125W	YOR156C	protein-protein	p
YER125W	YOR181W	protein-protein	p
YER125W	YOR209C	protein-protein	p
YER125W	YOR212W	protein-protein	p
YER125W	YOR224C	protein-protein	p
YER125W	YOR236W	protein-protein	p
YER125W	YOR251C	protein-protein	p
YER125W	YOR322C	protein-protein	p
YER125W	YOR335C	protein-protein	p
YER125W	YOR362C	protein-protein	p
YER125W	YPL023C	protein-protein	p
YER125W	YPL077C	protein-protein	p
YER125W	YPL117C	protein-protein	p
YER125W	YPL139C	protein-protein	p
YER125W	YPL171C	protein-protein	p
YER125W	YPL176C	protein-protein	p
YER125W	YPL222W	protein-protein	p
YER125W	YPL258C	protein-protein	p
YER125W	YPR030W	protein-protein	p
YER125W	YPR074C	protein-protein	p
YER125W	YPR084W	protein-protein	p
YER125W	YPR135W	protein-protein	p
YER125W	YPR139C	protein-protein	p
YER125W	YPR160W	protein-protein	p
YER125W	YPR181C	protein-protein	p
YER126C	YCR072C	protein-protein	p
YER126C	YDR101C	protein-protein	p
YER126C	YGL029W	protein-protein	p
YER126C	YGL111W	protein-protein	p
YER126C	YGR103W	protein-protein	p
YER126C	YGR245C	protein-protein	p
YER126C	YHR066W	protein-protein	p
YER126C	YHR197W	protein-protein	p
YER126C	YKL009W	protein-protein	p
YER126C	YKR081C	protein-protein	p
YER126C	YLR009W	protein-protein	p
YER126C	YLR074C	protein-protein	p
YER126C	YNR053C	protein-protein	p
YER126C	YPL093W	protein-protein	p
YER126C	YPR016C	protein-protein	p
YER127W	YDR299W	protein-protein	p
YER127W	YOL010W	protein-protein	p
YER128W	YPR173C	protein-protein	p
YER129W	YBR160W	protein-protein	p
YER129W	YDR028C	protein-protein	p
YER129W	YDR477W	protein-protein	p
YER129W	YFR028C	protein-protein	p
YER129W	YGL115W	protein-protein	p
YER129W	YIL035C	protein-protein	p
YER131W	YLR435W	protein-protein	p
YER132C	YDR103W	protein-protein	p
YER132C	YFR024C-A	protein-protein	p
YER132C	YGR135W	protein-protein	p
YER133W	YAL014C	protein-protein	p
YER133W	YAL031C	protein-protein	p
YER133W	YAL043C	protein-protein	p
YER133W	YAR014C	protein-protein	p
YER133W	YBL007C	protein-protein	p
YER133W	YBL058W	protein-protein	p
YER133W	YBR045C	protein-protein	p
YER133W	YBR050C	protein-protein	p
YER133W	YCR073W-A	protein-protein	p
YER133W	YDR028C	protein-protein	p
YER133W	YDR085C	protein-protein	p
YER133W	YDR099W	protein-protein	p
YER133W	YDR130C	protein-protein	p
YER133W	YDR195W	protein-protein	p
YER133W	YDR301W	protein-protein	p
YER133W	YDR412W	protein-protein	p
YER133W	YDR477W	protein-protein	p
YER133W	YER054C	protein-protein	p
YER133W	YER158C	protein-protein	p
YER133W	YER177W	protein-protein	p
YER133W	YFL023W	protein-protein	p
YER133W	YFR003C	protein-protein	p
YER133W	YGR156W	protein-protein	p
YER133W	YGR237C	protein-protein	p
YER133W	YIL033C	protein-protein	p
YER133W	YIL154C	protein-protein	p
YER133W	YIR006C	protein-protein	p
YER133W	YJL042W	protein-protein	p
YER133W	YJR007W	protein-protein	p
YER133W	YJR093C	protein-protein	p
YER133W	YKL018W	protein-protein	p
YER133W	YKL059C	protein-protein	p
YER133W	YKL193C	protein-protein	p
YER133W	YKL203C	protein-protein	p
YER133W	YKR002W	protein-protein	p
YER133W	YLL013C	protein-protein	p
YER133W	YLR028C	protein-protein	p
YER133W	YLR115W	protein-protein	p
YER133W	YLR263W	protein-protein	p
YER133W	YLR277C	protein-protein	p
YER133W	YLR430W	protein-protein	p
YER133W	YML074C	protein-protein	p
YER133W	YMR140W	protein-protein	p
YER133W	YMR311C	protein-protein	p
YER133W	YNL222W	protein-protein	p
YER133W	YNL233W	protein-protein	p
YER133W	YNL317W	protein-protein	p
YER133W	YNR034W	protein-protein	p
YER133W	YOR061W	protein-protein	p
YER133W	YOR178C	protein-protein	p
YER133W	YOR179C	protein-protein	p
YER133W	YOR227W	protein-protein	p
YER133W	YOR329C	protein-protein	p
YER133W	YPL074W	protein-protein	p
YER133W	YPL137C	protein-protein	p
YER136W	YBR264C	protein-protein	p
YER136W	YER031C	protein-protein	p
YER136W	YFL005W	protein-protein	p
YER136W	YFL038C	protein-protein	p
YER136W	YGL210W	protein-protein	p
YER136W	YKR014C	protein-protein	p
YER136W	YLR262C	protein-protein	p
YER136W	YML001W	protein-protein	p
YER136W	YNL093W	protein-protein	p
YER136W	YOR089C	protein-protein	p
YER139C	YBR154C	protein-protein	p
YER139C	YDL140C	protein-protein	p
YER139C	YDR404C	protein-protein	p
YER139C	YGL070C	protein-protein	p
YER139C	YHR143W-A	protein-protein	p
YER139C	YIL021W	protein-protein	p
YER139C	YJL140W	protein-protein	p
YER139C	YJR072C	protein-protein	p
YER139C	YLL039C	protein-protein	p
YER139C	YLR418C	protein-protein	p
YER139C	YOL005C	protein-protein	p
YER139C	YOR151C	protein-protein	p
YER139C	YOR210W	protein-protein	p
YER139C	YOR224C	protein-protein	p
YER139C	YPR093C	protein-protein	p
YER139C	YPR187W	protein-protein	p
YER140W	YOR154W	protein-protein	p
YER143W	YAL030W	protein-protein	p
YER143W	YDL132W	protein-protein	p
YER143W	YDL227C	protein-protein	p
YER143W	YEL037C	protein-protein	p
YER143W	YFR004W	protein-protein	p
YER143W	YHR027C	protein-protein	p
YER143W	YIL148W	protein-protein	p
YER143W	YLL039C	protein-protein	p
YER143W	YML088W	protein-protein	p
YER143W	YOR327C	protein-protein	p
YER143W	YPL232W	protein-protein	p
YER144C	YMR032W	protein-protein	p
YER144C	YOR157C	protein-protein	p
YER145C	YDR032C	protein-protein	p
YER145C	YLL039C	protein-protein	p
YER145C	YLR326W	protein-protein	p
YER145C	YMR058W	protein-protein	p
YER146W	YBL026W	protein-protein	p
YER146W	YCR077C	protein-protein	p
YER146W	YDR378C	protein-protein	p
YER146W	YER112W	protein-protein	p
YER146W	YER172C	protein-protein	p
YER146W	YGL173C	protein-protein	p
YER146W	YHR165C	protein-protein	p
YER146W	YJL124C	protein-protein	p
YER146W	YJR022W	protein-protein	p
YER146W	YLR275W	protein-protein	p
YER146W	YLR438C-A	protein-protein	p
YER146W	YMR268C	protein-protein	p
YER146W	YNL147W	protein-protein	p
YER146W	YOL149W	protein-protein	p
YER147C	YDR180W	protein-protein	p
YER148W	YBL014C	protein-protein	p
YER148W	YBR020W	protein-protein	p
YER148W	YBR081C	protein-protein	p
YER148W	YBR198C	protein-protein	p
YER148W	YCR012W	protein-protein	p
YER148W	YCR042C	protein-protein	p
YER148W	YDL140C	protein-protein	p
YER148W	YDL165W	protein-protein	p
YER148W	YDR145W	protein-protein	p
YER148W	YDR167W	protein-protein	p
YER148W	YDR176W	protein-protein	p
YER148W	YDR190C	protein-protein	p
YER148W	YDR216W	protein-protein	p
YER148W	YDR392W	protein-protein	p
YER148W	YDR397C	protein-protein	p
YER148W	YDR448W	protein-protein	p
YER148W	YEL009C	protein-protein	p
YER148W	YEL037C	protein-protein	p
YER148W	YER022W	protein-protein	p
YER148W	YER159C	protein-protein	p
YER148W	YFL039C	protein-protein	p
YER148W	YFR034C	protein-protein	p
YER148W	YGL019W	protein-protein	p
YER148W	YGL048C	protein-protein	p
YER148W	YGL112C	protein-protein	p
YER148W	YGL241W	protein-protein	p
YER148W	YGR056W	protein-protein	p
YER148W	YGR104C	protein-protein	p
YER148W	YGR246C	protein-protein	p
YER148W	YGR274C	protein-protein	p
YER148W	YHR041C	protein-protein	p
YER148W	YIL021W	protein-protein	p
YER148W	YJL115W	protein-protein	p
YER148W	YJL153C	protein-protein	p
YER148W	YKL058W	protein-protein	p
YER148W	YLR055C	protein-protein	p
YER148W	YLR357W	protein-protein	p
YER148W	YLR399C	protein-protein	p
YER148W	YLR418C	protein-protein	p
YER148W	YML015C	protein-protein	p
YER148W	YML098W	protein-protein	p
YER148W	YML114C	protein-protein	p
YER148W	YMR005W	protein-protein	p
YER148W	YMR227C	protein-protein	p
YER148W	YMR236W	protein-protein	p
YER148W	YMR270C	protein-protein	p
YER148W	YMR308C	protein-protein	p
YER148W	YNL039W	protein-protein	p
YER148W	YNL216W	protein-protein	p
YER148W	YOL012C	protein-protein	p
YER148W	YOL148C	protein-protein	p
YER148W	YOR039W	protein-protein	p
YER148W	YOR047C	protein-protein	p
YER148W	YOR061W	protein-protein	p
YER148W	YOR194C	protein-protein	p
YER148W	YOR298C-A	protein-protein	p
YER148W	YPL007C	protein-protein	p
YER148W	YPL011C	protein-protein	p
YER148W	YPL082C	protein-protein	p
YER148W	YPL122C	protein-protein	p
YER148W	YPL129W	protein-protein	p
YER148W	YPL235W	protein-protein	p
YER148W	YPL248C	protein-protein	p
YER148W	YPL254W	protein-protein	p
YER148W	YPR072W	protein-protein	p
YER148W	YPR086W	protein-protein	p
YER149C	YCL027W	protein-protein	p
YER149C	YDR309C	protein-protein	p
YER149C	YLL021W	protein-protein	p
YER149C	YLR319C	protein-protein	p
YER149C	YLR330W	protein-protein	p
YER150W	YCL063W	protein-protein	p
YER151C	YBR067C	protein-protein	p
YER151C	YDL140C	protein-protein	p
YER151C	YDR176W	protein-protein	p
YER151C	YDR227W	protein-protein	p
YER151C	YER162C	protein-protein	p
YER151C	YFR004W	protein-protein	p
YER151C	YLR113W	protein-protein	p
YER151C	YNR051C	protein-protein	p
YER151C	YOL082W	protein-protein	p
YER151C	YOR151C	protein-protein	p
YER151C	YPR181C	protein-protein	p
YER152C	YIL030C	protein-protein	p
YER152C	YKL012W	protein-protein	p
YER153C	YFR014C	protein-protein	p
YER153C	YGR222W	protein-protein	p
YER153C	YNL274C	protein-protein	p
YER154W	Q0085	protein-protein	p
YER154W	Q0130	protein-protein	p
YER154W	Q0250	protein-protein	p
YER154W	Q0275	protein-protein	p
YER154W	YBR185C	protein-protein	p
YER154W	YDR405W	protein-protein	p
YER154W	YPL173W	protein-protein	p
YER155C	YAR014C	protein-protein	p
YER155C	YBL085W	protein-protein	p
YER155C	YGR078C	protein-protein	p
YER155C	YGR081C	protein-protein	p
YER155C	YHR158C	protein-protein	p
YER155C	YLR229C	protein-protein	p
YER155C	YLR342W	protein-protein	p
YER155C	YNL153C	protein-protein	p
YER155C	YNL201C	protein-protein	p
YER155C	YNL308C	protein-protein	p
YER157W	YGL005C	protein-protein	p
YER157W	YGL223C	protein-protein	p
YER157W	YGR120C	protein-protein	p
YER157W	YHL031C	protein-protein	p
YER157W	YKL196C	protein-protein	p
YER157W	YLR026C	protein-protein	p
YER157W	YLR268W	protein-protein	p
YER157W	YML071C	protein-protein	p
YER157W	YNL041C	protein-protein	p
YER157W	YNL051W	protein-protein	p
YER157W	YNL287W	protein-protein	p
YER157W	YPR105C	protein-protein	p
YER158C	YBL085W	protein-protein	p
YER158C	YBR160W	protein-protein	p
YER158C	YER114C	protein-protein	p
YER158C	YER133W	protein-protein	p
YER158C	YFR024C-A	protein-protein	p
YER159C	YDR397C	protein-protein	p
YER159C	YER148W	protein-protein	p
YER159C	YPL082C	protein-protein	p
YER161C	YDR168W	protein-protein	p
YER161C	YER047C	protein-protein	p
YER161C	YGL201C	protein-protein	p
YER161C	YHR166C	protein-protein	p
YER162C	YDR510W	protein-protein	p
YER162C	YEL037C	protein-protein	p
YER162C	YER151C	protein-protein	p
YER162C	YHL025W	protein-protein	p
YER162C	YJR052W	protein-protein	p
YER162C	YKL159C	protein-protein	p
YER162C	YLL039C	protein-protein	p
YER164W	YBR010W	protein-protein	p
YER164W	YBR245C	protein-protein	p
YER164W	YGL019W	protein-protein	p
YER164W	YGL207W	protein-protein	p
YER164W	YGL244W	protein-protein	p
YER164W	YGR252W	protein-protein	p
YER164W	YIL035C	protein-protein	p
YER164W	YKL088W	protein-protein	p
YER164W	YML010W	protein-protein	p
YER164W	YML069W	protein-protein	p
YER164W	YMR072W	protein-protein	p
YER164W	YOR039W	protein-protein	p
YER164W	YOR061W	protein-protein	p
YER165W	YAL005C	protein-protein	p
YER165W	YAL021C	protein-protein	p
YER165W	YAR002W	protein-protein	p
YER165W	YBL105C	protein-protein	p
YER165W	YBR079C	protein-protein	p
YER165W	YBR233W	protein-protein	p
YER165W	YCR077C	protein-protein	p
YER165W	YDL192W	protein-protein	p
YER165W	YDR172W	protein-protein	p
YER165W	YDR192C	protein-protein	p
YER165W	YDR228C	protein-protein	p
YER165W	YDR515W	protein-protein	p
YER165W	YER112W	protein-protein	p
YER165W	YGL044C	protein-protein	p
YER165W	YGL049C	protein-protein	p
YER165W	YGL094C	protein-protein	p
YER165W	YGL122C	protein-protein	p
YER165W	YGL172W	protein-protein	p
YER165W	YGR119C	protein-protein	p
YER165W	YGR162W	protein-protein	p
YER165W	YGR178C	protein-protein	p
YER165W	YGR218W	protein-protein	p
YER165W	YIL123W	protein-protein	p
YER165W	YIR001C	protein-protein	p
YER165W	YJL080C	protein-protein	p
YER165W	YKL025C	protein-protein	p
YER165W	YKL068W	protein-protein	p
