oln_id_a	oln_id_b	interaction_type	interaction_type_abbrev
YOL108C	YLR132C	transcription factor-target down	td
YOL108C	YLR168C	transcription factor-target down	td
YOL108C	YMR084W	transcription factor-target down	td
YOL108C	YOL107W	transcription factor-target down	td
YOL108C	YOL108C	transcription factor-target down	td
YOL108C	YOL108C	transcription factor-target up	tu
YOL108C	YPL231W	transcription factor-target down	td
YOL108C	YPR013C	transcription factor-target down	td
YOL109W	YER040W	transcription factor-target up	tu
YOL109W	YLR131C	transcription factor-target up	tu
YOL109W	YNL216W	transcription factor-target up	tu
YOL109W	YOR028C	transcription factor-target up	tu
YOL113W	YDR392W	transcription factor-target up	tu
YOL113W	YER111C	transcription factor-target up	tu
YOL113W	YLR182W	transcription factor-target up	tu
YOL114C	YER111C	transcription factor-target up	tu
YOL114C	YLR182W	transcription factor-target up	tu
YOL114C	YMR037C	transcription factor-target up	tu
YOL115W	YML007W	transcription factor-target up	tu
YOL116W	YBL041W	transcription factor-target down	td
YOL116W	YBL042C	transcription factor-target down	td
YOL116W	YKL112W	transcription factor-target up	tu
YOL116W	YKR038C	transcription factor-target down	td
YOL116W	YOR028C	transcription factor-target up	tu
YOL116W	YPR035W	transcription factor-target down	td
YOL117W	YML007W	transcription factor-target up	tu
YOL118C	YLR451W	transcription factor-target up	tu
YOL119C	YDL106C	transcription factor-target up	tu
YOL119C	YDR423C	transcription factor-target up	tu
YOL119C	YFL021W	transcription factor-target up	tu
YOL119C	YKR099W	transcription factor-target up	tu
YOL119C	YML007W	transcription factor-target up	tu
YOL119C	YMR043W	transcription factor-target up	tu
YOL120C	YNL216W	transcription factor-target up	tu
YOL121C	YLR403W	transcription factor-target up	tu
YOL121C	YNL199C	transcription factor-target up	tu
YOL121C	YNL216W	transcription factor-target up	tu
YOL121C	YPR104C	transcription factor-target up	tu
YOL125W	YDR463W	transcription factor-target up	tu
YOL125W	YIR023W	transcription factor-target up	tu
YOL126C	YHR206W	transcription factor-target up	tu
YOL126C	YIR023W	transcription factor-target up	tu
YOL126C	YKL038W	transcription factor-target up	tu
YOL126C	YKL112W	transcription factor-target up	tu
YOL127W	YBR240C	transcription factor-target up	tu
YOL127W	YGL073W	transcription factor-target up	tu
YOL127W	YNL216W	transcription factor-target up	tu
YOL127W	YPR104C	transcription factor-target up	tu
YOL128C	YNL216W	transcription factor-target up	tu
YOL128C	YPR104C	transcription factor-target up	tu
YOL129W	YBR049C	transcription factor-target up	tu
YOL130W	YCR084C	transcription factor-target up	tu
YOL131W	YDR207C	transcription factor-target up	tu
YOL132W	YDR310C	transcription factor-target up	tu
YOL136C	YNL216W	transcription factor-target up	tu
YOL136C	YOR028C	transcription factor-target up	tu
YOL137W	YMR043W	transcription factor-target up	tu
YOL140W	YML099C	transcription factor-target up	tu
YOL140W	YMR042W	transcription factor-target up	tu
YOL144W	YBL008W	transcription factor-target up	tu
YOL144W	YBR049C	transcription factor-target up	tu
YOL145C	YBL008W	transcription factor-target up	tu
YOL148C	YBR049C	transcription factor-target up	tu
YOL148C	YBR068C	transcription factor-target down	td
YOL148C	YFR034C	transcription factor-target up	tu
YOL148C	YGR214W	transcription factor-target down	td
YOL148C	YJL107C	transcription factor-target down	td
YOL151W	YML007W	transcription factor-target up	tu
YOL151W	YNL167C	transcription factor-target up	tu
YOL151W	YOR028C	transcription factor-target up	tu
YOL152W	YMR021C	transcription factor-target up	tu
YOL155C	YDR207C	transcription factor-target up	tu
YOL155C	YER161C	transcription factor-target up	tu
YOL155C	YNL330C	transcription factor-target up	tu
YOL156W	YDR043C	transcription factor-target up	tu
YOL156W	YDR259C	transcription factor-target up	tu
YOL156W	YKL038W	transcription factor-target up	tu
YOL156W	YOR028C	transcription factor-target up	tu
YOL157C	YDR043C	transcription factor-target up	tu
YOL157C	YDR259C	transcription factor-target up	tu
YOL157C	YOR028C	transcription factor-target up	tu
YOL158C	YCR084C	transcription factor-target up	tu
YOL158C	YDR392W	transcription factor-target up	tu
YOL158C	YDR463W	transcription factor-target up	tu
YOL158C	YGL071W	transcription factor-target up	tu
YOL158C	YPL254W	transcription factor-target up	tu
YOL166C	YLR013W	transcription factor-target up	tu
YOR001W	YJR060W	transcription factor-target up	tu
YOR001W	YLR451W	transcription factor-target up	tu
YOR007C	YDL020C	transcription factor-target up	tu
YOR007C	YDR392W	transcription factor-target up	tu
YOR010C	YJR127C	transcription factor-target up	tu
YOR011W	YDR207C	transcription factor-target up	tu
YOR019W	YDR207C	transcription factor-target up	tu
YOR019W	YGL071W	transcription factor-target up	tu
YOR020C	YDR207C	transcription factor-target up	tu
YOR020C	YDR392W	transcription factor-target up	tu
YOR020C	YGL073W	transcription factor-target up	tu
YOR021C	YBR049C	transcription factor-target up	tu
YOR021C	YMR037C	transcription factor-target up	tu
YOR023C	YBR049C	transcription factor-target up	tu
YOR023C	YKL032C	transcription factor-target up	tu
YOR024W	YKL032C	transcription factor-target up	tu
YOR025W	YBR049C	transcription factor-target up	tu
YOR025W	YDR392W	transcription factor-target up	tu
YOR025W	YKL032C	transcription factor-target up	tu
YOR027W	YGL073W	transcription factor-target up	tu
YOR027W	YKL112W	transcription factor-target up	tu
YOR028C	YAL037W	transcription factor-target down	td
YOR028C	YBL029W	transcription factor-target down	td
YOR028C	YBL030C	transcription factor-target down	td
YOR028C	YBL043W	transcription factor-target down	td
YOR028C	YBR007C	transcription factor-target down	td
YOR028C	YBR008C	transcription factor-target down	td
YOR028C	YBR054W	transcription factor-target down	td
YOR028C	YBR070C	transcription factor-target down	td
YOR028C	YBR071W	transcription factor-target down	td
YOR028C	YBR090C	transcription factor-target down	td
YOR028C	YBR157C	transcription factor-target down	td
YOR028C	YCL025C	transcription factor-target down	td
YOR028C	YCR010C	transcription factor-target down	td
YOR028C	YCR021C	transcription factor-target down	td
YOR028C	YDL037C	transcription factor-target down	td
YOR028C	YDL129W	transcription factor-target down	td
YOR028C	YDL168W	transcription factor-target down	td
YOR028C	YDL169C	transcription factor-target down	td
YOR028C	YDR042C	transcription factor-target down	td
YOR028C	YDR077W	transcription factor-target down	td
YOR028C	YDR259C	transcription factor-target down	td
YOR028C	YDR259C	transcription factor-target up	tu
YOR028C	YDR300C	transcription factor-target down	td
YOR028C	YDR301W	transcription factor-target down	td
YOR028C	YDR338C	transcription factor-target down	td
YOR028C	YDR343C	transcription factor-target down	td
YOR028C	YDR441C	transcription factor-target down	td
YOR028C	YDR442W	transcription factor-target down	td
YOR028C	YDR505C	transcription factor-target down	td
YOR028C	YDR508C	transcription factor-target down	td
YOR028C	YDR510W	transcription factor-target down	td
YOR028C	YEL044W	transcription factor-target down	td
YOR028C	YEL045C	transcription factor-target down	td
YOR028C	YEL046C	transcription factor-target down	td
YOR028C	YEL052W	transcription factor-target down	td
YOR028C	YEL053C	transcription factor-target down	td
YOR028C	YEL066W	transcription factor-target down	td
YOR028C	YER028C	transcription factor-target down	td
YOR028C	YER038C	transcription factor-target down	td
YOR028C	YER045C	transcription factor-target down	td
YOR028C	YER073W	transcription factor-target down	td
YOR028C	YFL004W	transcription factor-target down	td
YOR028C	YGL253W	transcription factor-target down	td
YOR028C	YGR034W	transcription factor-target down	td
YOR028C	YGR035C	transcription factor-target down	td
YOR028C	YGR118W	transcription factor-target down	td
YOR028C	YGR144W	transcription factor-target down	td
YOR028C	YGR171C	transcription factor-target down	td
YOR028C	YGR178C	transcription factor-target down	td
YOR028C	YGR180C	transcription factor-target down	td
YOR028C	YGR192C	transcription factor-target down	td
YOR028C	YGR238C	transcription factor-target down	td
YOR028C	YGR249W	transcription factor-target down	td
YOR028C	YHL034C	transcription factor-target down	td
YOR028C	YHR047C	transcription factor-target down	td
YOR028C	YHR049W	transcription factor-target down	td
YOR028C	YHR128W	transcription factor-target down	td
YOR028C	YHR179W	transcription factor-target down	td
YOR028C	YHR183W	transcription factor-target down	td
YOR028C	YIL045W	transcription factor-target down	td
YOR028C	YIL118W	transcription factor-target down	td
YOR028C	YIL119C	transcription factor-target down	td
YOR028C	YIL171W	transcription factor-target down	td
YOR028C	YIR001C	transcription factor-target down	td
YOR028C	YIR020C	transcription factor-target down	td
YOR028C	YJL029C	transcription factor-target down	td
YOR028C	YJL030W	transcription factor-target down	td
YOR028C	YJL031C	transcription factor-target down	td
YOR028C	YJL076W	transcription factor-target down	td
YOR028C	YJL077C	transcription factor-target down	td
YOR028C	YJL135W	transcription factor-target down	td
YOR028C	YJL136C	transcription factor-target down	td
YOR028C	YJL159W	transcription factor-target down	td
YOR028C	YJL171C	transcription factor-target down	td
YOR028C	YJR003C	transcription factor-target down	td
YOR028C	YJR011C	transcription factor-target down	td
YOR028C	YJR046W	transcription factor-target down	td
YOR028C	YJR061W	transcription factor-target down	td
YOR028C	YJR102C	transcription factor-target down	td
YOR028C	YJR103W	transcription factor-target down	td
YOR028C	YJR117W	transcription factor-target down	td
YOR028C	YJR132W	transcription factor-target down	td
YOR028C	YJR145C	transcription factor-target down	td
YOR028C	YJR146W	transcription factor-target down	td
YOR028C	YJR147W	transcription factor-target down	td
YOR028C	YKL044W	transcription factor-target down	td
YOR028C	YKL103C	transcription factor-target down	td
YOR028C	YKL107W	transcription factor-target down	td
YOR028C	YKL110C	transcription factor-target down	td
YOR028C	YKL132C	transcription factor-target down	td
YOR028C	YKL182W	transcription factor-target down	td
YOR028C	YKR010C	transcription factor-target down	td
YOR028C	YKR038C	transcription factor-target down	td
YOR028C	YKR039W	transcription factor-target down	td
YOR028C	YKR066C	transcription factor-target down	td
YOR028C	YKR067W	transcription factor-target down	td
YOR028C	YLL006W	transcription factor-target down	td
YOR028C	YLL007C	transcription factor-target down	td
YOR028C	YLL052C	transcription factor-target down	td
YOR028C	YLL054C	transcription factor-target down	td
YOR028C	YLL061W	transcription factor-target down	td
YOR028C	YLL062C	transcription factor-target down	td
YOR028C	YLR001C	transcription factor-target down	td
YOR028C	YLR034C	transcription factor-target down	td
YOR028C	YLR044C	transcription factor-target down	td
YOR028C	YLR056W	transcription factor-target down	td
YOR028C	YLR081W	transcription factor-target down	td
YOR028C	YLR121C	transcription factor-target down	td
YOR028C	YLR228C	transcription factor-target down	td
YOR028C	YLR304C	transcription factor-target down	td
YOR028C	YLR332W	transcription factor-target down	td
YOR028C	YLR413W	transcription factor-target down	td
YOR028C	YML116W	transcription factor-target down	td
YOR028C	YML126C	transcription factor-target down	td
YOR028C	YML131W	transcription factor-target down	td
YOR028C	YMR081C	transcription factor-target down	td
YOR028C	YMR177W	transcription factor-target down	td
YOR028C	YMR244C-A	transcription factor-target down	td
YOR028C	YMR246W	transcription factor-target down	td
YOR028C	YMR283C	transcription factor-target down	td
YOR028C	YMR319C	transcription factor-target down	td
YOR028C	YNL087W	transcription factor-target down	td
YOR028C	YNL178W	transcription factor-target down	td
YOR028C	YNL180C	transcription factor-target down	td
YOR028C	YOL052C-A	transcription factor-target down	td
YOR028C	YOL059W	transcription factor-target down	td
YOR028C	YOL060C	transcription factor-target down	td
YOR028C	YOL109W	transcription factor-target down	td
YOR028C	YOL116W	transcription factor-target down	td
YOR028C	YOL136C	transcription factor-target down	td
YOR028C	YOL151W	transcription factor-target down	td
YOR028C	YOL156W	transcription factor-target down	td
YOR028C	YOL157C	transcription factor-target down	td
YOR028C	YOR047C	transcription factor-target down	td
YOR028C	YOR049C	transcription factor-target down	td
YOR028C	YOR081C	transcription factor-target down	td
YOR028C	YOR178C	transcription factor-target down	td
YOR028C	YOR186W	transcription factor-target down	td
YOR028C	YOR230W	transcription factor-target down	td
YOR028C	YOR302W	transcription factor-target down	td
YOR028C	YOR303W	transcription factor-target down	td
YOR028C	YOR311C	transcription factor-target down	td
YOR028C	YOR317W	transcription factor-target down	td
YOR028C	YPL061W	transcription factor-target down	td
YOR028C	YPL062W	transcription factor-target down	td
YOR028C	YPL165C	transcription factor-target down	td
YOR028C	YPL225W	transcription factor-target down	td
YOR028C	YPR013C	transcription factor-target down	td
YOR028C	YPR065W	transcription factor-target down	td
YOR028C	YPR124W	transcription factor-target down	td
YOR028C	YPR159W	transcription factor-target down	td
YOR032C	YBR133C	transcription factor-target down	td
YOR032C	YBR135W	transcription factor-target down	td
YOR032C	YDR042C	transcription factor-target down	td
YOR032C	YDR522C	transcription factor-target down	td
YOR032C	YEL002C	transcription factor-target down	td
YOR032C	YER040W	transcription factor-target up	tu
YOR032C	YER136W	transcription factor-target down	td
YOR032C	YGL001C	transcription factor-target down	td
YOR032C	YHR005C-A	transcription factor-target down	td
YOR032C	YJR139C	transcription factor-target down	td
YOR032C	YLR403W	transcription factor-target up	tu
YOR032C	YNL216W	transcription factor-target up	tu
YOR034C	YDR253C	transcription factor-target up	tu
YOR038C	YBR009C	transcription factor-target down	td
YOR038C	YBR010W	transcription factor-target down	td
YOR038C	YDL068W	transcription factor-target down	td
YOR038C	YDR042C	transcription factor-target down	td
YOR038C	YDR102C	transcription factor-target down	td
YOR038C	YDR103W	transcription factor-target down	td
YOR038C	YDR224C	transcription factor-target down	td
YOR038C	YDR225W	transcription factor-target down	td
YOR038C	YGL166W	transcription factor-target up	tu
YOR038C	YNL030W	transcription factor-target down	td
YOR038C	YNL031C	transcription factor-target down	td
YOR038C	YNL146W	transcription factor-target down	td
YOR038C	YOR154W	transcription factor-target down	td
YOR038C	YPL060W	transcription factor-target down	td
YOR043W	YER040W	transcription factor-target up	tu
YOR043W	YFL021W	transcription factor-target up	tu
YOR043W	YKR099W	transcription factor-target up	tu
YOR043W	YML007W	transcription factor-target up	tu
YOR045W	YKL112W	transcription factor-target up	tu
YOR047C	YCR084C	transcription factor-target up	tu
YOR047C	YGL073W	transcription factor-target up	tu
YOR047C	YOR028C	transcription factor-target up	tu
YOR047C	YPL254W	transcription factor-target up	tu
YOR048C	YBR049C	transcription factor-target up	tu
YOR049C	YDR043C	transcription factor-target up	tu
YOR049C	YDR259C	transcription factor-target up	tu
YOR049C	YNL309W	transcription factor-target up	tu
YOR049C	YOR028C	transcription factor-target up	tu
YOR051C	YBR083W	transcription factor-target up	tu
YOR051C	YNL068C	transcription factor-target up	tu
YOR052C	YPL049C	transcription factor-target up	tu
YOR056C	YKL112W	transcription factor-target up	tu
YOR056C	YNL216W	transcription factor-target up	tu
YOR057W	YKL112W	transcription factor-target up	tu
YOR058C	YKL112W	transcription factor-target up	tu
YOR058C	YMR043W	transcription factor-target up	tu
YOR058C	YPL089C	transcription factor-target up	tu
YOR063W	YBR049C	transcription factor-target up	tu
YOR063W	YLR131C	transcription factor-target up	tu
YOR064C	YKL109W	transcription factor-target up	tu
YOR065W	YKL109W	transcription factor-target up	tu
YOR066W	YMR043W	transcription factor-target up	tu
YOR068C	YNL216W	transcription factor-target up	tu
YOR070C	YBR049C	transcription factor-target up	tu
YOR070C	YLR403W	transcription factor-target up	tu
YOR074C	YDL056W	transcription factor-target up	tu
YOR074C	YLR182W	transcription factor-target up	tu
YOR075W	YDL056W	transcription factor-target up	tu
YOR075W	YIL131C	transcription factor-target up	tu
YOR075W	YLR182W	transcription factor-target up	tu
YOR076C	YBR049C	transcription factor-target up	tu
YOR077W	YBR049C	transcription factor-target up	tu
YOR077W	YBR083W	transcription factor-target up	tu
YOR077W	YHR084W	transcription factor-target up	tu
YOR081C	YOR028C	transcription factor-target up	tu
YOR085W	YKL112W	transcription factor-target up	tu
YOR090C	YGL166W	transcription factor-target up	tu
YOR092W	YHR084W	transcription factor-target up	tu
YOR093C	YBR049C	transcription factor-target up	tu
YOR094W	YBR049C	transcription factor-target up	tu
YOR095C	YNL216W	transcription factor-target up	tu
YOR095C	YPR104C	transcription factor-target up	tu
YOR096W	YNL216W	transcription factor-target up	tu
YOR096W	YPR104C	transcription factor-target up	tu
YOR100C	YNL216W	transcription factor-target up	tu
YOR101W	YDR207C	transcription factor-target up	tu
YOR102W	YER040W	transcription factor-target up	tu
YOR107W	YKL043W	transcription factor-target up	tu
YOR108W	YEL009C	transcription factor-target up	tu
YOR108W	YLR451W	transcription factor-target up	tu
YOR112W	YNL216W	transcription factor-target up	tu
YOR113W	YDL037C	transcription factor-target down	td
YOR113W	YDR042C	transcription factor-target down	td
YOR113W	YEL062W	transcription factor-target down	td
YOR113W	YEL063C	transcription factor-target down	td
YOR113W	YJL148W	transcription factor-target down	td
YOR116C	YBR049C	transcription factor-target up	tu
YOR116C	YKL112W	transcription factor-target up	tu
YOR117W	YBR049C	transcription factor-target up	tu
YOR117W	YKL112W	transcription factor-target up	tu
YOR117W	YLR403W	transcription factor-target up	tu
YOR120W	YMR037C	transcription factor-target up	tu
YOR124C	YNL216W	transcription factor-target up	tu
YOR128C	YBR049C	transcription factor-target up	tu
YOR128C	YEL009C	transcription factor-target up	tu
YOR128C	YKR099W	transcription factor-target up	tu
YOR130C	YEL009C	transcription factor-target up	tu
YOR134W	YBR112C	transcription factor-target up	tu
YOR136W	YBL103C	transcription factor-target up	tu
YOR138C	YBR049C	transcription factor-target up	tu
YOR138C	YBR182C	transcription factor-target up	tu
YOR138C	YDR043C	transcription factor-target up	tu
YOR138C	YDR146C	transcription factor-target up	tu
YOR138C	YGL013C	transcription factor-target up	tu
YOR138C	YGL192W	transcription factor-target up	tu
YOR138C	YGL254W	transcription factor-target up	tu
YOR138C	YKL015W	transcription factor-target up	tu
YOR138C	YLR131C	transcription factor-target up	tu
YOR138C	YNL199C	transcription factor-target up	tu
YOR138C	YNL309W	transcription factor-target up	tu
YOR140W	YBR182C	transcription factor-target up	tu
YOR140W	YDR043C	transcription factor-target up	tu
YOR140W	YDR146C	transcription factor-target up	tu
YOR140W	YGL013C	transcription factor-target up	tu
YOR140W	YGL192W	transcription factor-target up	tu
YOR140W	YGL254W	transcription factor-target up	tu
YOR140W	YLR131C	transcription factor-target up	tu
YOR140W	YNL199C	transcription factor-target up	tu
YOR140W	YNL309W	transcription factor-target up	tu
YOR142W	YDR146C	transcription factor-target up	tu
YOR145C	YKL112W	transcription factor-target up	tu
YOR147W	YKL112W	transcription factor-target up	tu
YOR148C	YBR049C	transcription factor-target up	tu
YOR149C	YBR049C	transcription factor-target up	tu
YOR150W	YBR049C	transcription factor-target up	tu
YOR151C	YBR049C	transcription factor-target up	tu
YOR153W	YDR207C	transcription factor-target up	tu
YOR153W	YGL013C	transcription factor-target up	tu
YOR154W	YGL237C	transcription factor-target up	tu
YOR154W	YOR038C	transcription factor-target up	tu
YOR160W	YDR463W	transcription factor-target up	tu
YOR161C	YCR084C	transcription factor-target up	tu
YOR161C	YMR037C	transcription factor-target up	tu
YOR162C	YFR034C	transcription factor-target up	tu
YOR163W	YFR034C	transcription factor-target up	tu
YOR164C	YFR034C	transcription factor-target up	tu
YOR165W	YFR034C	transcription factor-target up	tu
YOR173W	YDR423C	transcription factor-target up	tu
YOR177C	YDR207C	transcription factor-target up	tu
YOR178C	YDR259C	transcription factor-target up	tu
YOR178C	YOR028C	transcription factor-target up	tu
YOR180C	YDR259C	transcription factor-target up	tu
YOR182C	YPR104C	transcription factor-target up	tu
YOR183W	YPR104C	transcription factor-target up	tu
YOR184W	YPR104C	transcription factor-target up	tu
YOR186W	YOR028C	transcription factor-target up	tu
YOR187W	YBR049C	transcription factor-target up	tu
YOR189W	YBR049C	transcription factor-target up	tu
YOR190W	YDR310C	transcription factor-target up	tu
YOR192C-A	YPL075W	transcription factor-target up	tu
YOR192C-B	YDR207C	transcription factor-target up	tu
YOR192C-B	YPL075W	transcription factor-target up	tu
YOR194C	YKL112W	transcription factor-target up	tu
YOR195W	YLR182W	transcription factor-target up	tu
YOR196C	YBR049C	transcription factor-target up	tu
YOR197W	YBR049C	transcription factor-target up	tu
YOR198C	YKR099W	transcription factor-target up	tu
YOR199W	YKR099W	transcription factor-target up	tu
YOR200W	YKR099W	transcription factor-target up	tu
YOR201C	YKR099W	transcription factor-target up	tu
YOR202W	YKR099W	transcription factor-target up	tu
YOR205C	YKL112W	transcription factor-target up	tu
YOR206W	YKL112W	transcription factor-target up	tu
YOR207C	YKL112W	transcription factor-target up	tu
YOR208W	YKL112W	transcription factor-target up	tu
YOR209C	YKL112W	transcription factor-target up	tu
YOR209C	YMR037C	transcription factor-target up	tu
YOR210W	YKL112W	transcription factor-target up	tu
YOR212W	YLR182W	transcription factor-target up	tu
YOR212W	YPL049C	transcription factor-target up	tu
YOR213C	YDR310C	transcription factor-target up	tu
YOR220W	YPL049C	transcription factor-target up	tu
YOR221C	YEL009C	transcription factor-target up	tu
YOR221C	YIL131C	transcription factor-target up	tu
YOR221C	YNL068C	transcription factor-target up	tu
YOR222W	YEL009C	transcription factor-target up	tu
YOR222W	YKR099W	transcription factor-target up	tu
YOR223W	YDR423C	transcription factor-target up	tu
YOR225W	YBR083W	transcription factor-target up	tu
YOR225W	YHR084W	transcription factor-target up	tu
YOR226C	YDR043C	transcription factor-target up	tu
YOR226C	YDR392W	transcription factor-target up	tu
YOR226C	YEL009C	transcription factor-target up	tu
YOR226C	YLR182W	transcription factor-target up	tu
YOR226C	YLR451W	transcription factor-target up	tu
YOR226C	YMR043W	transcription factor-target up	tu
YOR226C	YOL028C	transcription factor-target up	tu
YOR226C	YPL202C	transcription factor-target up	tu
YOR226C	YPR065W	transcription factor-target up	tu
YOR228C	YMR043W	transcription factor-target up	tu
YOR228C	YPR065W	transcription factor-target up	tu
YOR229W	YPR065W	transcription factor-target up	tu
YOR230W	YBR112C	transcription factor-target up	tu
YOR230W	YLR360W	transcription factor-target down	td
YOR230W	YOR028C	transcription factor-target up	tu
YOR234C	YLR403W	transcription factor-target up	tu
YOR234C	YNL216W	transcription factor-target up	tu
YOR234C	YPR104C	transcription factor-target up	tu
YOR235W	YNL216W	transcription factor-target up	tu
YOR235W	YPR104C	transcription factor-target up	tu
YOR236W	YBR182C	transcription factor-target up	tu
YOR236W	YER161C	transcription factor-target up	tu
YOR236W	YKL062W	transcription factor-target up	tu
YOR236W	YOR372C	transcription factor-target up	tu
YOR237W	YBR049C	transcription factor-target up	tu
YOR237W	YDR392W	transcription factor-target up	tu
YOR238W	YMR037C	transcription factor-target up	tu
YOR243C	YKL038W	transcription factor-target up	tu
YOR246C	YBR049C	transcription factor-target up	tu
YOR246C	YDL056W	transcription factor-target up	tu
YOR246C	YER111C	transcription factor-target up	tu
YOR246C	YLR182W	transcription factor-target up	tu
YOR246C	YNL068C	transcription factor-target up	tu
YOR246C	YNL309W	transcription factor-target up	tu
YOR246C	YOR372C	transcription factor-target up	tu
YOR246C	YPL254W	transcription factor-target up	tu
YOR247W	YBR083W	transcription factor-target up	tu
YOR247W	YDL056W	transcription factor-target up	tu
YOR247W	YER111C	transcription factor-target up	tu
YOR247W	YHR084W	transcription factor-target up	tu
YOR247W	YLR182W	transcription factor-target up	tu
YOR247W	YNL068C	transcription factor-target up	tu
YOR247W	YNL309W	transcription factor-target up	tu
YOR247W	YOR372C	transcription factor-target up	tu
YOR248W	YBR083W	transcription factor-target up	tu
YOR248W	YDL056W	transcription factor-target up	tu
YOR248W	YER111C	transcription factor-target up	tu
YOR248W	YHR084W	transcription factor-target up	tu
YOR248W	YLR182W	transcription factor-target up	tu
YOR248W	YNL309W	transcription factor-target up	tu
YOR249C	YCR084C	transcription factor-target up	tu
YOR253W	YKL032C	transcription factor-target up	tu
YOR254C	YDR310C	transcription factor-target up	tu
YOR255W	YDR310C	transcription factor-target up	tu
YOR258W	YGR249W	transcription factor-target up	tu
YOR259C	YBR049C	transcription factor-target up	tu
YOR259C	YDL020C	transcription factor-target up	tu
YOR260W	YBR049C	transcription factor-target up	tu
YOR260W	YDL020C	transcription factor-target up	tu
YOR261C	YDL020C	transcription factor-target up	tu
YOR261C	YDR392W	transcription factor-target up	tu
YOR261C	YKL112W	transcription factor-target up	tu
YOR262W	YKL112W	transcription factor-target up	tu
YOR264W	YDR146C	transcription factor-target up	tu
YOR264W	YLR131C	transcription factor-target up	tu
YOR265W	YBR049C	transcription factor-target up	tu
YOR267C	YGL073W	transcription factor-target up	tu
YOR268C	YGL013C	transcription factor-target up	tu
YOR268C	YGL237C	transcription factor-target up	tu
YOR268C	YLR176C	transcription factor-target up	tu
YOR269W	YGL013C	transcription factor-target up	tu
YOR269W	YGL237C	transcription factor-target up	tu
YOR269W	YKR099W	transcription factor-target up	tu
YOR269W	YLR176C	transcription factor-target up	tu
YOR271C	YLR451W	transcription factor-target up	tu
YOR272W	YBR049C	transcription factor-target up	tu
YOR272W	YKL015W	transcription factor-target up	tu
YOR273C	YBR112C	transcription factor-target up	tu
YOR273C	YDR043C	transcription factor-target up	tu
YOR273C	YER111C	transcription factor-target up	tu
YOR273C	YHR206W	transcription factor-target up	tu
YOR273C	YMR037C	transcription factor-target up	tu
YOR274W	YDR392W	transcription factor-target up	tu
YOR274W	YHR206W	transcription factor-target up	tu
YOR275C	YBR049C	transcription factor-target up	tu
YOR276W	YBR049C	transcription factor-target up	tu
YOR280C	YLR176C	transcription factor-target up	tu
YOR284W	YLR176C	transcription factor-target up	tu
YOR287C	YBR049C	transcription factor-target up	tu
YOR287C	YDR207C	transcription factor-target up	tu
YOR290C	YBR049C	transcription factor-target up	tu
YOR290C	YDR207C	transcription factor-target up	tu
YOR292C	YNL216W	transcription factor-target up	tu
YOR292C	YPR104C	transcription factor-target up	tu
YOR293W	YDR146C	transcription factor-target up	tu
YOR293W	YNL216W	transcription factor-target up	tu
YOR293W	YPR104C	transcription factor-target up	tu
YOR298C-A	YGL073W	transcription factor-target up	tu
YOR298W	YDR310C	transcription factor-target up	tu
YOR299W	YGL073W	transcription factor-target up	tu
YOR299W	YMR037C	transcription factor-target up	tu
YOR302W	YEL009C	transcription factor-target up	tu
YOR302W	YML099C	transcription factor-target up	tu
YOR302W	YMR042W	transcription factor-target up	tu
YOR302W	YNL216W	transcription factor-target up	tu
YOR302W	YOR028C	transcription factor-target up	tu
YOR303W	YEL009C	transcription factor-target up	tu
YOR303W	YML099C	transcription factor-target up	tu
YOR303W	YMR042W	transcription factor-target up	tu
YOR303W	YNL216W	transcription factor-target up	tu
YOR303W	YOR028C	transcription factor-target up	tu
YOR306C	YKL015W	transcription factor-target up	tu
YOR306C	YPL075W	transcription factor-target up	tu
YOR310C	YKL112W	transcription factor-target up	tu
YOR311C	YBR049C	transcription factor-target up	tu
YOR311C	YOR028C	transcription factor-target up	tu
YOR312C	YLR403W	transcription factor-target up	tu
YOR312C	YNL216W	transcription factor-target up	tu
YOR312C	YPR104C	transcription factor-target up	tu
YOR313C	YDR310C	transcription factor-target up	tu
YOR314W	YDR310C	transcription factor-target up	tu
YOR315W	YKL032C	transcription factor-target up	tu
YOR315W	YMR043W	transcription factor-target up	tu
YOR315W	YNL068C	transcription factor-target up	tu
YOR316C	YGL071W	transcription factor-target up	tu
YOR316C	YOR372C	transcription factor-target up	tu
YOR317W	YDR123C	transcription factor-target up	tu
YOR317W	YDR207C	transcription factor-target up	tu
YOR317W	YGL071W	transcription factor-target up	tu
YOR317W	YNL216W	transcription factor-target up	tu
YOR317W	YOR028C	transcription factor-target up	tu
YOR317W	YPL202C	transcription factor-target up	tu
YOR318C	YBR049C	transcription factor-target up	tu
YOR318C	YGL013C	transcription factor-target up	tu
YOR318C	YIR018W	transcription factor-target up	tu
YOR319W	YBR049C	transcription factor-target up	tu
YOR319W	YGL013C	transcription factor-target up	tu
YOR319W	YIR018W	transcription factor-target up	tu
YOR320C	YMR021C	transcription factor-target up	tu
YOR322C	YKL112W	transcription factor-target up	tu
YOR327C	YOR344C	transcription factor-target up	tu
YOR328W	YDR207C	transcription factor-target up	tu
YOR330C	YPL248C	transcription factor-target up	tu
YOR332W	YBR049C	transcription factor-target up	tu
YOR332W	YIL131C	transcription factor-target up	tu
YOR335C	YBR049C	transcription factor-target up	tu
YOR335C	YCR084C	transcription factor-target up	tu
YOR336W	YBR049C	transcription factor-target up	tu
