query_oln_id	query_gene_name	array_oln_id	array_gene_name	genetic_interaction_score	p_value	std_dev	query_oln_id_edited	array_oln_id_edited
YAL013W	DEP1	YJR088C	EMC2	-0.2148	0.0493	0.00015161	YAL013W	YJR088C
YAL013W	DEP1	YJR097W	JJJ3	-0.1516	0.0227	6.3461e-07	YAL013W	YJR097W
YAL013W	DEP1	YJR140C	HIR3	-0.1436	0.0409	0.0011482	YAL013W	YJR140C
YAL013W	DEP1	YKL213C	DOA1	-0.3126	0.0491	4.7554e-11	YAL013W	YKL213C
YAL013W	DEP1	YKL191W	DPH2	-0.1464	0.0268	1.3141e-05	YAL013W	YKL191W
YAL013W	DEP1	YKL136W	YKL136W	-0.1545	0.0479	0.0019155	YAL013W	YKL136W
YAL013W	DEP1	YKL129C	MYO3	-0.1251	0.0198	1.2767e-06	YAL013W	YKL129C
YAL013W	DEP1	YKL101W	HSL1	-0.4981	0.0041	0	YAL013W	YKL101W
YAL013W	DEP1	YKL085W	MDH1	-0.1206	0.0321	0.0013895	YAL013W	YKL085W
YAL013W	DEP1	YKR029C	SET3	-0.3477	0.0397	3.5766e-15	YAL013W	YKR029C
YAL013W	DEP1	YKR034W	DAL80	-0.1252	0.0362	0.0021845	YAL013W	YKR034W
YAL013W	DEP1	YKR106W	YKR106W	-0.1204	0.0459	0.00978	YAL013W	YKR106W
YAL013W	DEP1	YLL041C	SDH2	-0.1856	0.03	5.4147e-07	YAL013W	YLL041C
YAL013W	DEP1	YLL032C	YLL032C	-0.1289	0.03	0.00037316	YAL013W	YLL032C
YAL013W	DEP1	YLR085C	ARP6	-0.3964	0.0323	2.9711e-26	YAL013W	YLR085C
YAL013W	DEP1	YLR154C	RNH203	-0.1491	0.0402	0.00020076	YAL013W	YLR154C
YAL013W	DEP1	YLR257W	YLR257W	-0.1217	0.0291	0.00021524	YAL013W	YLR257W
YAL013W	DEP1	YLR332W	MID2	-0.1704	0.0151	1.4308e-16	YAL013W	YLR332W
YAL013W	DEP1	YLR337C	VRP1	-0.1372	0.0118	3.8247e-17	YAL013W	YLR337C
YAL013W	DEP1	YLR342W	FKS1	-0.2513	0.0367	2.0461e-10	YAL013W	YLR342W
YAL013W	DEP1	YLR395C	COX8	-0.1725	0.0459	0.00098139	YAL013W	YLR395C
YAL013W	DEP1	YML047C	PRM6	-0.598	0.0274	5.9893e-83	YAL013W	YML047C
YAL013W	DEP1	YMR010W	YMR010W	-0.1278	0.0465	0.0059224	YAL013W	YMR010W
YAL013W	DEP1	YMR111C	YMR111C	-0.1276	0.0136	7.8285e-12	YAL013W	YMR111C
YAL013W	DEP1	YMR127C	SAS2	-0.4795	0.0085	0	YAL013W	YMR127C
YAL012W	CYS3	YCR068W	ATG15	-0.1568	0.0273	1.4784e-07	YAL012W	YCR068W
YAL012W	CYS3	YDL077C	VAM6	-0.1526	0.0291	3.2133e-05	YAL012W	YDL077C
YAL012W	CYS3	YDR162C	NBP2	-0.1301	0.0369	7.8834e-05	YAL012W	YDR162C
YAL012W	CYS3	YDR253C	MET32	-0.3003	0.0233	1.2053e-31	YAL012W	YDR253C
YAL012W	CYS3	YDR293C	SSD1	-0.1274	0.0259	2.0377e-05	YAL012W	YDR293C
YAL012W	CYS3	YDR455C	YDR455C	-0.1444	0.0218	1.6255e-10	YAL012W	YDR455C
YAL012W	CYS3	YIR017C	MET28	-0.1979	0.0146	1.8911e-24	YAL012W	YIR017C
YAL012W	CYS3	YJL120W	YJL120W	-0.3277	0.0159	1.6697e-62	YAL012W	YJL120W
YAL012W	CYS3	YKL212W	SAC1	-0.1748	0.0116	1.7218e-28	YAL012W	YKL212W
YAL012W	CYS3	YLL055W	YCT1	-0.4543	0.0322	6.386e-39	YAL012W	YLL055W
YAL012W	CYS3	YLR024C	UBR2	-0.1279	0.0433	0.0044753	YAL012W	YLR024C
YAL012W	CYS3	YMR063W	RIM9	-0.2496	0.0016	0	YAL012W	YMR063W
YAL012W	CYS3	YNL097C	PHO23	-0.1806	0.0278	1.4176e-09	YAL012W	YNL097C
YAL012W	CYS3	YOL064C	MET22	-0.3677	0.0046	0	YAL012W	YOL064C
YAL012W	CYS3	YOR030W	DFG16	-0.1446	0.0174	5.6776e-11	YAL012W	YOR030W
YAL012W	CYS3	YOR275C	RIM20	-0.2233	0.0295	3.7124e-12	YAL012W	YOR275C
YAL012W	CYS3	YPR074C	TKL1	-0.2062	0.0038	0	YAL012W	YPR074C
YAL011W	SWC3	YBR175W	SWD3	-0.2211	0.0345	6.0022e-09	YAL011W	YBR175W
YAL011W	SWC3	YCR077C	PAT1	-0.2445	0.0321	2.0822e-10	YAL011W	YCR077C
YAL011W	SWC3	YDL074C	BRE1	-0.2853	0.0495	4.5858e-12	YAL011W	YDL074C
YAL011W	SWC3	YDR248C	YDR248C	-0.1218	0.0366	0.0042224	YAL011W	YDR248C
YAL011W	SWC3	YDR293C	SSD1	-0.1378	0.0352	0.00094989	YAL011W	YDR293C
YAL011W	SWC3	YDR378C	LSM6	-0.1761	0.0396	5.3746e-05	YAL011W	YDR378C
YAL011W	SWC3	YER083C	GET2	-0.3673	0.0162	5.8422e-63	YAL011W	YER083C
YAL011W	SWC3	YFL031W	HAC1	-0.1338	0.0241	1.8575e-05	YAL011W	YFL031W
YAL011W	SWC3	YGL244W	RTF1	-0.3123	0.0423	4.8485e-16	YAL011W	YGL244W
YAL011W	SWC3	YIL084C	SDS3	-0.372	0.0233	3.2731e-34	YAL011W	YIL084C
YAL011W	SWC3	YIL044C	AGE2	-0.129	0.0308	0.00056564	YAL011W	YIL044C
YAL011W	SWC3	YJL168C	SET2	-0.1578	0.0275	5.3024e-06	YAL011W	YJL168C
YAL011W	SWC3	YJR043C	POL32	-0.326	0.0459	3.6609e-11	YAL011W	YJR043C
YAL011W	SWC3	YLR015W	BRE2	-0.3138	0.0426	7.6315e-10	YAL011W	YLR015W
YAL011W	SWC3	YLR128W	DCN1	-0.1216	0.0464	0.022764	YAL011W	YLR128W
YAL011W	SWC3	YLR418C	CDC73	-0.3441	0.0309	3.5407e-19	YAL011W	YLR418C
YAL011W	SWC3	YML128C	MSC1	-0.2261	0.0183	1.4446e-19	YAL011W	YML128C
YAL011W	SWC3	YML071C	COG8	-0.1275	0.0188	3.22e-07	YAL011W	YML071C
YAL011W	SWC3	YML034W	SRC1	-0.3088	0.034	1.2728e-13	YAL011W	YML034W
YAL011W	SWC3	YMR075W	RCO1	-0.2056	0.0354	8.6585e-07	YAL011W	YMR075W
YAL011W	SWC3	YMR075C-A	YMR075C-A	-0.1615	0.0132	5.654e-19	YAL011W	YMR075C-A
YAL011W	SWC3	YMR123W	PKR1	-0.1705	0.0195	6.203e-11	YAL011W	YMR123W
YAL011W	SWC3	YMR263W	SAP30	-0.5201	0.0378	6.8036e-38	YAL011W	YMR263W
YAL011W	SWC3	YNL153C	GIM3	-0.2841	0.0475	1.4644e-07	YAL011W	YNL153C
YAL011W	SWC3	YNL147W	LSM7	-0.3204	0.0387	5.04e-12	YAL011W	YNL147W
YAL011W	SWC3	YNL136W	EAF7	-0.5484	0.0296	1.5486e-61	YAL011W	YNL136W
YAL011W	SWC3	YNL041C	COG6	-0.1242	0.043	0.0077953	YAL011W	YNL041C
YAL011W	SWC3	YNL013C	YNL013C	-0.1231	0.0336	0.0014761	YAL011W	YNL013C
YAL011W	SWC3	YNR025C	YNR025C	-0.1871	0.0416	6.1775e-05	YAL011W	YNR025C
YAL011W	SWC3	YOL064C	MET22	-0.4017	0.0122	6.5872e-127	YAL011W	YOL064C
YAL011W	SWC3	YOR106W	VAM3	-0.1773	0.0186	5.4332e-13	YAL011W	YOR106W
YAL011W	SWC3	YPR023C	EAF3	-0.1452	0.0134	3.9238e-15	YAL011W	YPR023C
YAL011W	SWC3	YPR031W	NTO1	-0.1494	0.021	7.8375e-08	YAL011W	YPR031W
YAL011W	SWC3	YPR070W	MED1	-0.4532	0.0422	1.3566e-23	YAL011W	YPR070W
YAL010C	MDM10	YBR141C	YBR141C	-0.1256	0.0439	0.0096618	YAL010C	YBR141C
YAL010C	MDM10	YCL024W	KCC4	-0.1331	0.0149	9.2066e-12	YAL010C	YCL024W
YAL010C	MDM10	YCL006C	YCL006C	-0.1749	0.0319	9.1987e-07	YAL010C	YCL006C
YAL010C	MDM10	YCR036W	RBK1	-0.2083	0.0486	2.8161e-07	YAL010C	YCR036W
YAL010C	MDM10	YCR063W	BUD31	-0.1231	0.0066	1.5916e-40	YAL010C	YCR063W
YAL010C	MDM10	YDL168W	SFA1	-0.1474	0.0353	0.00051138	YAL010C	YDL168W
YAL010C	MDM10	YDL161W	ENT1	-0.1314	0.0182	1.606e-08	YAL010C	YDL161W
YAL010C	MDM10	YDL077C	VAM6	-0.3121	0.0201	2.7475e-31	YAL010C	YDL077C
YAL010C	MDM10	YDR080W	VPS41	-0.1448	0.0204	4.4569e-09	YAL010C	YDR080W
YAL010C	MDM10	YDR287W	INM2	-0.1386	0.0158	1.3446e-10	YAL010C	YDR287W
YAL010C	MDM10	YDR411C	DFM1	-0.1733	0.0333	2.3895e-05	YAL010C	YDR411C
YAL010C	MDM10	YFL027C	GYP8	-0.1662	0.0447	0.0011004	YAL010C	YFL027C
YAL010C	MDM10	YFR011C	AIM13	-0.1368	0.0174	3.8477e-10	YAL010C	YFR011C
YAL010C	MDM10	YGL212W	VAM7	-0.2996	0.04	6.2857e-19	YAL010C	YGL212W
YAL010C	MDM10	YGR181W	TIM13	-0.1909	0.0484	0.00039873	YAL010C	YGR181W
YAL010C	MDM10	YGR259C	YGR259C	-0.1876	0.0141	4.4979e-23	YAL010C	YGR259C
YAL010C	MDM10	YGR275W	RTT102	-0.1875	0.038	8.6002e-07	YAL010C	YGR275W
YAL010C	MDM10	YGR286C	BIO2	-0.1352	0.0362	0.00036092	YAL010C	YGR286C
YAL010C	MDM10	YHR057C	CPR2	-0.184	0.0461	9.3408e-06	YAL010C	YHR057C
YAL010C	MDM10	YHR117W	TOM71	-0.1385	0.0161	5.7937e-11	YAL010C	YHR117W
YAL010C	MDM10	YJL208C	NUC1	-0.1672	0.0411	6.5096e-05	YAL010C	YJL208C
YAL010C	MDM10	YJL206C	YJL206C	-0.2024	0.0489	3.7827e-05	YAL010C	YJL206C
YAL010C	MDM10	YJL124C	LSM1	-0.1326	0.0318	0.00018774	YAL010C	YJL124C
YAL010C	MDM10	YKR016W	AIM28	-0.2314	0.0218	1.4467e-16	YAL010C	YKR016W
YAL010C	MDM10	YLL049W	LDB18	-0.1357	0.0194	2.7611e-07	YAL010C	YLL049W
YAL010C	MDM10	YLL040C	VPS13	-0.3908	0.0403	7.6617e-23	YAL010C	YLL040C
YAL010C	MDM10	YLR131C	ACE2	-0.2476	0.0229	5.219e-16	YAL010C	YLR131C
YAL010C	MDM10	YLR152C	YLR152C	-0.1202	0.0315	0.0018103	YAL010C	YLR152C
YAL010C	MDM10	YLR190W	MMR1	-0.4688	0.0406	2.9891e-34	YAL010C	YLR190W
YAL010C	MDM10	YLR418C	CDC73	-0.185	0.0146	2.604e-21	YAL010C	YLR418C
YAL010C	MDM10	YMR263W	SAP30	-0.1491	0.0162	1.3726e-11	YAL010C	YMR263W
YAL010C	MDM10	YNL121C	TOM70	-0.1446	0.0195	5.1572e-09	YAL010C	YNL121C
YAL010C	MDM10	YNL079C	TPM1	-0.1601	0.0346	1.1004e-05	YAL010C	YNL079C
YAL010C	MDM10	YNL041C	COG6	-0.1398	0.0299	0.00016338	YAL010C	YNL041C
YAL010C	MDM10	YNR007C	ATG3	-0.1392	0.0178	1.2435e-09	YAL010C	YNR007C
YAL010C	MDM10	YNR013C	PHO91	-0.1238	0.0443	0.0010266	YAL010C	YNR013C
YAL010C	MDM10	YOL052C	SPE2	-0.1268	0.0132	6.6667e-13	YAL010C	YOL052C
YAL010C	MDM10	YOL039W	RPP2A	-0.1438	0.0458	0.0009157	YAL010C	YOL039W
YAL010C	MDM10	YOR038C	HIR2	-0.1674	0.0325	1.5381e-06	YAL010C	YOR038C
YAL010C	MDM10	YOR090C	PTC5	-0.1459	0.0123	3.1401e-18	YAL010C	YOR090C
YAL010C	MDM10	YOR106W	VAM3	-0.1689	0.046	2.5298e-05	YAL010C	YOR106W
YAL010C	MDM10	YPL181W	CTI6	-0.1288	0.0477	0.012968	YAL010C	YPL181W
YAL010C	MDM10	YPL103C	FMP30	-0.1718	0.0255	1.5417e-08	YAL010C	YPL103C
YAL010C	MDM10	YPL101W	ELP4	-0.1626	0.0485	0.00067384	YAL010C	YPL101W
YAL010C	MDM10	YPR020W	ATP20	-0.1357	0.0149	2.2947e-11	YAL010C	YPR020W
YAL002W	VPS8	YBL007C	SLA1	-0.1292	0.0371	0.0021601	YAL002W	YBL007C
YAL002W	VPS8	YBR078W	ECM33	-0.2062	0.0237	1.2513e-10	YAL002W	YBR078W
YAL002W	VPS8	YBR092C	PHO3	-0.1289	0.0427	0.0024549	YAL002W	YBR092C
YAL002W	VPS8	YCL061C	MRC1	-0.1848	0.0291	4.2943e-07	YAL002W	YCL061C
YAL002W	VPS8	YCR016W	YCR016W	-0.187	0.0461	0.00044896	YAL002W	YCR016W
YAL002W	VPS8	YDL218W	YDL218W	-0.1259	0.039	0.00166	YAL002W	YDL218W
YAL002W	VPS8	YDL095W	PMT1	-0.2577	0.0341	3.5399e-13	YAL002W	YDL095W
YAL002W	VPS8	YDR080W	VPS41	-0.2471	0.0036	0	YAL002W	YDR080W
YAL002W	VPS8	YDR276C	PMP3	-0.1382	0.0464	0.001165	YAL002W	YDR276C
YAL002W	VPS8	YER089C	PTC2	-0.1352	0.0093	1.3373e-25	YAL002W	YER089C
YAL002W	VPS8	YGL151W	NUT1	-0.1445	0.016	1.9343e-11	YAL002W	YGL151W
YAL002W	VPS8	YGL045W	RIM8	-0.2761	0.0024	0	YAL002W	YGL045W
YAL002W	VPS8	YGR122W	YGR122W	-0.2067	0.0298	6.3283e-09	YAL002W	YGR122W
YAL002W	VPS8	YHL041W	YHL041W	-0.1226	0.0375	0.0011189	YAL002W	YHL041W
YAL002W	VPS8	YHL020C	OPI1	-0.1334	0.0351	0.00029554	YAL002W	YHL020C
YAL002W	VPS8	YHR067W	HTD2	-0.1449	0.0474	0.0014797	YAL002W	YHR067W
YAL002W	VPS8	YHR138C	YHR138C	-0.1231	0.0193	5.7679e-07	YAL002W	YHR138C
YAL002W	VPS8	YIL160C	POT1	-0.1688	0.0321	3.5501e-06	YAL002W	YIL160C
YAL002W	VPS8	YIL110W	MNI1	-0.1477	0.0065	1.166e-58	YAL002W	YIL110W
YAL002W	VPS8	YJL062W	LAS21	-0.4191	0.0163	4.7414e-89	YAL002W	YJL062W
YAL002W	VPS8	YJL012C	VTC4	-0.1732	0.0276	3.502e-08	YAL002W	YJL012C
YAL002W	VPS8	YJL004C	SYS1	-0.1423	0.0113	1.3159e-20	YAL002W	YJL004C
YAL002W	VPS8	YJR035W	RAD26	-0.141	0.0394	0.00041256	YAL002W	YJR035W
YAL002W	VPS8	YJR043C	POL32	-0.1328	0.0354	0.00017376	YAL002W	YJR043C
YAL002W	VPS8	YJR139C	HOM6	-0.2241	0.0194	1.1061e-19	YAL002W	YJR139C
YAL002W	VPS8	YKL148C	SDH1	-0.1254	0.0226	6.1534e-06	YAL002W	YKL148C
YAL002W	VPS8	YKL073W	LHS1	-0.1234	0.0429	0.002792	YAL002W	YKL073W
YAL002W	VPS8	YLL002W	RTT109	-0.2042	0.0351	3.4488e-08	YAL002W	YLL002W
YAL002W	VPS8	YLR023C	IZH3	-0.1212	0.0086	1.8929e-23	YAL002W	YLR023C
YAL002W	VPS8	YLR046C	YLR046C	-0.2326	0.0418	7.2335e-07	YAL002W	YLR046C
YAL002W	VPS8	YLR087C	CSF1	-0.2095	0.039	7.5359e-07	YAL002W	YLR087C
YAL002W	VPS8	YLR181C	VTA1	-0.2672	0.029	9.539e-14	YAL002W	YLR181C
YAL002W	VPS8	YML102C-A	YML102C-A	-0.2219	0.018	1.4672e-19	YAL002W	YML102C-A
YAL002W	VPS8	YML097C	VPS9	-0.2258	0.0274	1.0761e-11	YAL002W	YML097C
YAL002W	VPS8	YML012C-A	YML012C-A	-0.1678	0.049	0.00015463	YAL002W	YML012C-A
YAL002W	VPS8	YMR003W	AIM34	-0.1317	0.0415	0.0045425	YAL002W	YMR003W
YAL002W	VPS8	YMR044W	IOC4	-0.1331	0.0444	0.0082932	YAL002W	YMR044W
YAL002W	VPS8	YMR063W	RIM9	-0.1511	0.0179	2.9414e-10	YAL002W	YMR063W
YAL002W	VPS8	YMR109W	MYO5	-0.1293	0.0336	0.0013957	YAL002W	YMR109W
YAL002W	VPS8	YMR224C	MRE11	-0.2036	0.0185	6.057e-16	YAL002W	YMR224C
YAL002W	VPS8	YNR051C	BRE5	-0.2222	0.0273	1.969e-10	YAL002W	YNR051C
YAL002W	VPS8	YOL004W	SIN3	-0.2768	0.0053	0	YAL002W	YOL004W
YAL002W	VPS8	YOL001W	PHO80	-0.154	0.0469	0.00032657	YAL002W	YOL001W
YAL002W	VPS8	YOR030W	DFG16	-0.1406	0.0301	3.3434e-05	YAL002W	YOR030W
YAL002W	VPS8	YOR228C	YOR228C	-0.2093	0.0066	1.6143e-116	YAL002W	YOR228C
YAL002W	VPS8	YOR275C	RIM20	-0.132	0.0017	0	YAL002W	YOR275C
YAL002W	VPS8	YPL079W	RPL21B	-0.2144	0.0334	2.8613e-09	YAL002W	YPL079W
YAL002W	VPS8	YPR030W	CSR2	-0.1658	0.0447	0.00018256	YAL002W	YPR030W
YAL002W	VPS8	YPR044C	OPI11	-0.1514	0.029	4.8172e-06	YAL002W	YPR044C
YAL002W	VPS8	YPR119W	CLB2	-0.1322	0.0064	5.2678e-48	YAL002W	YPR119W
YAR002W	NUP60	YBR246W	YBR246W	-0.1254	0.0477	0.0067056	YAR002W	YBR246W
YAR002W	NUP60	YCR077C	PAT1	-0.2917	0.0188	4.7508e-31	YAR002W	YCR077C
YAR002W	NUP60	YCR086W	CSM1	-0.475	0.0328	2.1099e-34	YAR002W	YCR086W
YAR002W	NUP60	YDL013W	SLX5	-0.1937	0.0438	4.8957e-05	YAR002W	YDL013W
YAR002W	NUP60	YDR485C	VPS72	-0.2537	0.0261	4.1264e-14	YAR002W	YDR485C
YAR002W	NUP60	YGL086W	MAD1	-0.2274	0.0446	5.7027e-06	YAR002W	YGL086W
YAR002W	NUP60	YHR081W	LRP1	-0.1266	0.0405	0.0039791	YAR002W	YHR081W
YAR002W	NUP60	YHR167W	THP2	-0.1466	0.0246	4.1808e-06	YAR002W	YHR167W
YAR002W	NUP60	YJL124C	LSM1	-0.4473	0.0467	1.2157e-18	YAR002W	YJL124C
YAR002W	NUP60	YKL068W	NUP100	-0.1914	0.0386	9.263e-06	YAR002W	YKL068W
YAR002W	NUP60	YKR095W	MLP1	-0.3423	0.0106	9.8927e-118	YAR002W	YKR095W
YAR002W	NUP60	YML103C	NUP188	-0.5433	0.0498	1.3596e-30	YAR002W	YML103C
YAR002W	NUP60	YML033W	YML033W	-0.1523	0.0445	0.00098029	YAR002W	YML033W
YAR002W	NUP60	YMR219W	ESC1	-0.3056	0.039	8.1882e-11	YAR002W	YMR219W
YAR002W	NUP60	YMR224C	MRE11	-0.1628	0.0416	2.4824e-05	YAR002W	YMR224C
YAR002W	NUP60	YNL140C	YNL140C	-0.6987	0.0471	1.271e-66	YAR002W	YNL140C
YAR002W	NUP60	YNL080C	EOS1	-0.1904	0.0195	8.7532e-14	YAR002W	YNL080C
YAR002W	NUP60	YNL020C	ARK1	-0.1245	0.0305	0.00041686	YAR002W	YNL020C
YAR003W	SWD1	YBR033W	EDS1	-0.3359	0.0273	4.897e-24	YAR003W	YBR033W
YAR003W	SWD1	YBR278W	DPB3	-0.1766	0.034	5.4732e-06	YAR003W	YBR278W
YAR003W	SWD1	YCR020C-A	MAK31	-0.1282	0.025	4.1023e-05	YAR003W	YCR020C-A
YAR003W	SWD1	YDL013W	SLX5	-0.1278	0.0311	0.00040122	YAR003W	YDL013W
YAR003W	SWD1	YDR289C	RTT103	-0.1559	0.0216	1.7453e-08	YAR003W	YDR289C
YAR003W	SWD1	YDR290W	YDR290W	-0.1204	0.0391	0.00521	YAR003W	YDR290W
YAR003W	SWD1	YDR334W	SWR1	-0.1447	0.0257	5.7721e-06	YAR003W	YDR334W
YAR003W	SWD1	YDR520C	URC2	-0.1917	0.0103	8.1294e-42	YAR003W	YDR520C
YAR003W	SWD1	YER083C	GET2	-0.1732	0.0379	1.2011e-06	YAR003W	YER083C
YAR003W	SWD1	YFL013C	IES1	-0.1217	0.0313	0.0010367	YAR003W	YFL013C
YAR003W	SWD1	YGL236C	MTO1	-0.1638	0.0348	5.672e-05	YAR003W	YGL236C
YAR003W	SWD1	YGL235W	YGL235W	-0.1459	0.0146	2.9463e-13	YAR003W	YGL235W
YAR003W	SWD1	YGL024W	YGL024W	-0.1256	0.0358	0.00083262	YAR003W	YGL024W
YAR003W	SWD1	YGR055W	MUP1	-0.1234	0.016	1.2266e-08	YAR003W	YGR055W
YAR003W	SWD1	YHR041C	SRB2	-0.1589	0.0383	8.5718e-05	YAR003W	YHR041C
YAR003W	SWD1	YIL112W	HOS4	-0.1241	0.034	0.0014076	YAR003W	YIL112W
YAR003W	SWD1	YIL084C	SDS3	-0.2449	0.0388	2.9866e-08	YAR003W	YIL084C
YAR003W	SWD1	YJR087W	YJR087W	-0.1743	0.0486	0.00041717	YAR003W	YJR087W
YAR003W	SWD1	YKL176C	LST4	-0.1758	0.0196	3.5559e-11	YAR003W	YKL176C
YAR003W	SWD1	YKL136W	YKL136W	-0.1461	0.0437	0.003282	YAR003W	YKL136W
YAR003W	SWD1	YKL110C	KTI12	-0.1284	0.0286	0.00031686	YAR003W	YKL110C
YAR003W	SWD1	YKL032C	IXR1	-0.2507	0.0407	1.2857e-07	YAR003W	YKL032C
YAR003W	SWD1	YLR119W	SRN2	-0.1222	0.0483	0.024012	YAR003W	YLR119W
YAR003W	SWD1	YLR374C	YLR374C	-0.1209	0.0309	0.0019289	YAR003W	YLR374C
YAR003W	SWD1	YLR402W	YLR402W	-0.1235	0.0206	1.0026e-05	YAR003W	YLR402W
YAR003W	SWD1	YML103C	NUP188	-0.127	0.0327	0.00089666	YAR003W	YML103C
YAR003W	SWD1	YML041C	VPS71	-0.228	0.0226	6.0421e-15	YAR003W	YML041C
YAR003W	SWD1	YML009C	MRPL39	-0.1304	0.0271	0.00011132	YAR003W	YML009C
YAR003W	SWD1	YOR266W	PNT1	-0.1734	0.0497	0.00046439	YAR003W	YOR266W
YAR003W	SWD1	YPL250C	ICY2	-0.1522	0.0205	2.1938e-08	YAR003W	YPL250C
YAR003W	SWD1	YPR050C	YPR050C	-0.1973	0.0332	9.5093e-07	YAR003W	YPR050C
YAR003W	SWD1	YPR051W	MAK3	-0.1221	0.0254	0.00011416	YAR003W	YPR051W
YAR029W	YAR029W	YBR018C	GAL7	-0.1499	0.024	1.406e-06	YAR029W	YBR018C
YAR029W	YAR029W	YBR073W	RDH54	-0.1486	0.043	0.0047251	YAR029W	YBR073W
YAR029W	YAR029W	YBR141C	YBR141C	-0.5495	0.0278	1.3035e-49	YAR029W	YBR141C
YAR029W	YAR029W	YCR053W	THR4	-0.1711	0.0117	8.9987e-26	YAR029W	YCR053W
YAR029W	YAR029W	YDR198C	RKM2	-0.1318	0.0147	4.5787e-11	YAR029W	YDR198C
YAR029W	YAR029W	YER061C	CEM1	-0.1627	0.0235	1.6901e-07	YAR029W	YER061C
YAR029W	YAR029W	YIL076W	SEC28	-0.1223	0.0204	5.2411e-06	YAR029W	YIL076W
YAR029W	YAR029W	YKL212W	SAC1	-0.1448	0.0485	0.0075588	YAR029W	YKL212W
YAR029W	YAR029W	YKL150W	MCR1	-0.1563	0.0375	0.001044	YAR029W	YKL150W
YAR029W	YAR029W	YKR067W	GPT2	-0.2037	0.0488	0.00063247	YAR029W	YKR067W
YAR029W	YAR029W	YML121W	GTR1	-0.1219	0.0263	0.00030448	YAR029W	YML121W
YAR029W	YAR029W	YML090W	YML090W	-0.1403	0.0123	2.4847e-16	YAR029W	YML090W
YAR029W	YAR029W	YNL080C	EOS1	-0.1432	0.0408	0.00080901	YAR029W	YNL080C
YAR029W	YAR029W	YNR029C	YNR029C	-0.143	0.0069	9.2763e-49	YAR029W	YNR029C
YAR029W	YAR029W	YOL041C	NOP12	-0.1382	0.023	4.4698e-06	YAR029W	YOL041C
YAR029W	YAR029W	YOR228C	YOR228C	-0.1941	0.0137	6.5065e-24	YAR029W	YOR228C
YAR029W	YAR029W	YOR240W	YOR240W	-0.135	0.0282	0.0001006	YAR029W	YOR240W
YAR029W	YAR029W	YPL225W	YPL225W	-0.1369	0.0316	0.00030238	YAR029W	YPL225W
YAR029W	YAR029W	YPL079W	RPL21B	-0.1776	0.0153	1.9525e-17	YAR029W	YPL079W
YAR071W	PHO11	YDL013W	SLX5	-0.1202	0.0416	0.0083766	YAR071W	YDL013W
YAR071W	PHO11	YNL080C	EOS1	-0.1336	0.0485	0.0065116	YAR071W	YNL080C
YBL105C_tsq539	pkc1-4	YAL058C-A	YAL058C-A	-0.4902	0.0451	3.0497e-32	YBL105C	YAL058C-A
YBL105C_tsq539	pkc1-4	YAL023C	PMT2	-0.3187	0.0278	2.277e-20	YBL105C	YAL023C
YBL105C_tsq539	pkc1-4	YBR291C	CTP1	-0.153	0.0311	2.9185e-05	YBL105C	YBR291C
YBL105C_tsq539	pkc1-4	YCL045C	EMC1	-0.1935	0.0439	1.4401e-05	YBL105C	YCL045C
YBL105C_tsq539	pkc1-4	YCR017C	CWH43	-0.4251	0.0443	7.1319e-23	YBL105C	YCR017C
YBL105C_tsq539	pkc1-4	YCR095C	OCA4	-0.5369	0.0107	0	YBL105C	YCR095C
YBL105C_tsq539	pkc1-4	YDL203C	ACK1	-0.2688	0.0471	4.6681e-09	YBL105C	YDL203C
YBL105C_tsq539	pkc1-4	YDL095W	PMT1	-0.1206	0.0379	0.0028395	YBL105C	YDL095W
YBL105C_tsq539	pkc1-4	YDR146C	SWI5	-0.3519	0.0356	2.3314e-18	YBL105C	YDR146C
YBL105C_tsq539	pkc1-4	YDR245W	MNN10	-0.3743	0.0206	5.3279e-48	YBL105C	YDR245W
YBL105C_tsq539	pkc1-4	YDR490C	PKH1	-0.6877	0.0422	1.1935e-100	YBL105C	YDR490C
YBL105C_tsq539	pkc1-4	YDR525W	API2	-0.5721	0.0489	2.0164e-53	YBL105C	YDR525W
YBL105C_tsq539	pkc1-4	YER149C	PEA2	-0.144	0.0396	0.00031673	YBL105C	YER149C
YBL105C_tsq539	pkc1-4	YFR040W	SAP155	-0.1453	0.0473	0.0022141	YBL105C	YFR040W
YBL105C_tsq539	pkc1-4	YGL231C	EMC4	-0.1655	0.0062	7.6788e-80	YBL105C	YGL231C
YBL105C_tsq539	pkc1-4	YGL046W	YGL046W	-0.2782	0.0433	1.1859e-09	YBL105C	YGL046W
YBL105C_tsq539	pkc1-4	YGR166W	KRE11	-0.2695	0.0237	1.8514e-19	YBL105C	YGR166W
YBL105C_tsq539	pkc1-4	YGR217W	CCH1	-0.5253	0.0315	4.4579e-54	YBL105C	YGR217W
YBL105C_tsq539	pkc1-4	YGR228W	YGR228W	-0.6564	0.0101	0	YBL105C	YGR228W
YBL105C_tsq539	pkc1-4	YGR229C	SMI1	-0.2371	0.0165	1.4238e-26	YBL105C	YGR229C
YBL105C_tsq539	pkc1-4	YHR066W	SSF1	-0.141	0.0286	5.4272e-05	YBL105C	YHR066W
YBL105C_tsq539	pkc1-4	YHR206W	SKN7	-0.2084	0.039	3.6739e-07	YBL105C	YHR206W
