interaction_id	target_gene_name	kinase_gene_name	target_oln_id	kinase_oln_id	score
2247	CDH1	SWE1	YGL003C	YJL187C	2.694699
2248	CHK1	DUN1	YBR274W	YDL101C	2.694699
2249	DUN1	CHK1	YDL101C	YBR274W	2.694699
2250	PCL1	BCK1	YNL289W	YJL095W	2.694699
2251	PRI1	RAD53	YIR008C	YPL153C	2.694699
2252	RAS2	SCH9	YNL098C	YHR205W	2.694699
2253	RIM11	MCK1	YMR139W	YNL307C	2.694699
2254	SIC1	DBF2	YLR079W	YGR092W	2.694699
2255	TOR1	RIM15	YJR066W	YFL033C	2.685995
2256	ATG14	ATG1	YBR128C	YGL180W	2.674069
2257	CCR4	CKA2	YAL021C	YOR061W	2.667195
2258	SMY1	BCK1	YKL079W	YJL095W	2.637459
2259	TPS2	RIM15	YDR074W	YFL033C	2.606488
2261	VRP1	PRK1	YLR337C	YIL095W	2.566606
2262	CLA4	RAD53	YNL298W	YPL153C	2.55942
2263	CLB5	SWE1	YPR120C	YJL187C	2.55942
2264	PHO91	PHO85	YNR013C	YPL031C	2.55942
2265	SEC2	SWE1	YNL272C	YJL187C	2.55942
2266	SGS1	CDC28	YMR190C	YBR160W	2.55942
2267	SHC1	PHO85	YER096W	YPL031C	2.55942
2268	SSD1	IRE1	YDR293C	YHR079C	2.55942
2269	ERV29	IRE1	YGR284C	YHR079C	2.546896
2270	CYK3	DBF2	YDL117W	YGR092W	2.531117
2271	SLK19	HSL1	YOR195W	YKL101W	2.530509
2272	ZDS1	HSL1	YMR273C	YKL101W	2.51025
2273	CDC15	CDC28	YAR019C	YBR160W	2.50052
2274	CLA4	CDC5	YNL298W	YMR001C	2.50052
2275	CLB4	ELM1	YLR210W	YKL048C	2.50052
2276	CLN2	CLA4	YPL256C	YNL298W	2.50052
2277	DMA2	CLA4	YNL116W	YNL298W	2.50052
2278	RGD1	PHO85	YBR260C	YPL031C	2.50052
2279	SEC14	CLA4	YMR079W	YNL298W	2.50052
2280	STE20	PHO85	YHL007C	YPL031C	2.50052
2281	STE20	HOG1	YHL007C	YLR113W	2.50052
2282	UBC9	CDC5	YDL064W	YMR001C	2.50052
